item,item_cond,sound,corr_ans,group,block_id,listname,rating_for,position,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,rating_1.response,rating_1.rt,participant
17,TTI,TTI_17_topp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,1,0.571,100
22,TTI,TTI_22_ty_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,3.837,100
26,TTI,TTI_26_toe_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,1.354,100
11,TDI,TDI_11_dipp_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,2.054,100
18,TTI,TTI_18_tum_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,2,1.103,100
2,TDI,TDI_2_dagg_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.504,100
19,TTI,TTI_19_tun_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,3,1.137,100
10,TDI,TDI_10_ditt_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.687,100
9,TDI,TDI_9_dill_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.703,100
7,TDI,TDI_7_den_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.654,100
24,TTI,TTI_24_taack_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,4,3.837,100
3,TDI,TDI_3_dal_150219.wav,,,2,rating_d_initial.csv,d,initial,,NA,NA,7,0.554,100
8,TTI,TTI_8_tia_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.737,100
17,TDI,TDI_17_dopp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.737,100
22,TDI,TDI_22_dy_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.688,100
3,TTI,TTI_3_tal_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,1.204,100
18,TDI,TDI_18_dum_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.637,100
7,TTI,TTI_7_tenn_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.587,100
10,TTI,TTI_10_titt_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,3,1.286,100
16,TDI,TDI_16_don_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,1.054,100
1,TTI,TTI_1_tag_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,4,1.62,100
9,TTI,TTI_9_till_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.721,100
2,TTI,TTI_2_tagg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,3.17,100
27,TDI,TDI_27_doem_edit_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.487,100
6,TTI,TTI_6_teg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,1.554,100
20,TDI,TDI_20_dur_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.636,100
4,TTI,TTI_4_tam_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,0.653,100
13,TTI,TTI_13_tog_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,1.236,100
11,TTI,TTI_11_tipp_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.937,100
25,TDI,TDI_25_daar_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.554,100
5,TTI,TTI_5_tass_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,0.554,100
26,TDI,TDI_26_doe_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.553,100
21,TDI,TDI_21_dugg_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,3.403,100
19,TDI,TDI_19_dun_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.904,100
23,TDI,TDI_23_doa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.954,100
12,TTI,TTI_12_toa_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,6,1.27,100
24,TDI,TDI_24_daack_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,2,1.637,100
15,TDI,TDI_15_dom_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,1,0.453,100
14,TTI,TTI_14_tok_150219.wav,,,2,rating_t_initial.csv,t,initial,,NA,NA,7,0.886,100
108,ENW,ENW_18_moalursena_150219.wav,n,t,NA,,,,n,1,4.302372688,NA,NA,101
117,ENW,ENW_27_lyssvinner_150219.wav,n,t,NA,,,,n,1,2.469224431,NA,NA,101
125,ENW,ENW_35_nymaljen_150219.wav,n,t,NA,,,,n,1,2.235734601,NA,NA,101
17,ETW,ETW_17_hemmavid_070319.wav,j,t,NA,,,,j,1,2.169651861,NA,NA,101
127,ENW,ENW_37_spallrivet_150219.wav,n,t,NA,,,,n,1,1.73631652,NA,NA,101
46,EFW,EFW_16_lyssna_070319.wav,j,t,NA,,,,j,1,1.836106209,NA,NA,101
40,EFW,EFW_10_laarare_070319.wav,j,t,NA,,,,j,1,1.686083927,NA,NA,101
104,ENW,ENW_14_kärmenor_150219.wav,n,t,NA,,,,n,1,2.186034091,NA,NA,101
141,ENW,ENW_51_skillare_150219.wav,n,t,NA,,,,n,1,2.835565062,NA,NA,101
58,EFW,EFW_28_olja_070319.wav,j,t,NA,,,,j,1,1.269631937,NA,NA,101
27,ETW,ETW_27_medellivslaangd_070319.wav,j,t,NA,,,,j,1,1.719629477,NA,NA,101
14,ETW,ETW_14_myriad_070319.wav,j,t,NA,,,,j,1,2.169718902,NA,NA,101
162,ENW,ENW_72_urskecken_150219.wav,n,t,NA,,,,n,1,1.833802285,NA,NA,101
116,ENW,ENW_26_anufera_150219.wav,n,t,NA,,,,n,1,2.436193107,NA,NA,101
83,EFW,EFW_53_sovrum_070319.wav,j,t,NA,,,,j,1,1.552869379,NA,NA,101
7,ETW,ETW_7_hemland_070319.wav,j,t,NA,,,,j,1,1.502137467,NA,NA,101
150,ENW,ENW_60_lackpenar_150219.wav,n,t,NA,,,,n,1,1.669143498,NA,NA,101
132,ENW,ENW_42_hamsforing_150219.wav,n,t,NA,,,,n,1,1.68587756,NA,NA,101
20,ETW,ETW_20_loppmarknad_070319.wav,j,t,NA,,,,j,1,1.402591629,NA,NA,101
4,ETW,ETW_4_livraadd_070319.wav,j,t,NA,,,,j,1,1.369380125,NA,NA,101
25,ETW,ETW_25_mikrosekund_070319.wav,j,t,NA,,,,j,1,1.502577738,NA,NA,101
122,ENW,ENW_32_fonering_150219.wav,n,t,NA,,,,n,1,2.086416991,NA,NA,101
156,ENW,ENW_66_voarsmenar_150219.wav,n,t,NA,,,,n,1,1.519704391,NA,NA,101
123,ENW,ENW_33_froamation_150219.wav,n,t,NA,,,,n,1,3.035872597,NA,NA,101
62,EFW,EFW_32_fyller_070319.wav,j,t,NA,,,,n,0,1.936423742,NA,NA,101
30,ETW,ETW_30_oeverlevnad_070319.wav,j,t,NA,,,,j,1,1.419417056,NA,NA,101
88,EFW,EFW_58_examen_070319.wav,j,t,NA,,,,j,1,1.286007296,NA,NA,101
145,ENW,ENW_55_invaskin_150219.wav,n,t,NA,,,,n,1,2.502471252,NA,NA,101
18,ETW,ETW_18_husfasad_070319.wav,j,t,NA,,,,j,1,1.319259886,NA,NA,101
63,EFW,EFW_33_elva_070319.wav,j,t,NA,,,,j,1,1.386022872,NA,NA,101
160,ENW,ENW_70_roklarner_150219.wav,n,t,NA,,,,n,1,1.352692564,NA,NA,101
70,EFW,EFW_40_miljoner_070319.wav,j,t,NA,,,,j,1,1.335860472,NA,NA,101
31,EFW,EFW_1_allmaan_070319.wav,j,t,NA,,,,j,1,1.202990498,NA,NA,101
137,ENW,ENW_47_oafläppen_150219.wav,n,t,NA,,,,n,1,1.218757403,NA,NA,101
175,ENW,ENW_85_forlinna_150219.wav,n,t,NA,,,,n,1,1.202163043,NA,NA,101
94,ENW,ENW_4_kyllfaren_150219.wav,n,t,NA,,,,n,1,1.585664425,NA,NA,101
81,EFW,EFW_51_seminarier_070319.wav,j,t,NA,,,,j,1,1.369258436,NA,NA,101
60,EFW,EFW_30_officiella_070319.wav,j,t,NA,,,,j,1,1.336016079,NA,NA,101
155,ENW,ENW_65_hamfylla_150219.wav,n,t,NA,,,,n,1,1.36920624,NA,NA,101
47,EFW,EFW_17_januari_070319.wav,j,t,NA,,,,j,1,1.150484353,NA,NA,101
64,EFW,EFW_34_sommar_070319.wav,j,t,NA,,,,j,1,1.08586469,NA,NA,101
2,ETW,ETW_2_skillnad_070319.wav,j,t,NA,,,,j,1,35.1519362,NA,NA,101
97,ENW,ENW_7_flasera_150219.wav,n,t,NA,,,,n,1,2.918915992,NA,NA,101
85,EFW,EFW_55_oroar_070319.wav,j,t,NA,,,,j,1,1.102541903,NA,NA,101
15,ETW,ETW_15_knivsudd_070319.wav,j,t,NA,,,,j,1,3.052192889,NA,NA,101
130,ENW,ENW_40_knipackar_150219.wav,n,t,NA,,,,n,1,2.385515819,NA,NA,101
98,ENW,ENW_8_haväras_150219.wav,n,t,NA,,,,n,1,3.318997125,NA,NA,101
171,ENW,ENW_81_persifera_150219.wav,n,t,NA,,,,n,1,1.53595049,NA,NA,101
144,ENW,ENW_54_lomering_150219.wav,n,t,NA,,,,n,1,1.902601775,NA,NA,101
73,EFW,EFW_43_halvoar_070319.wav,j,t,NA,,,,j,1,1.186856135,NA,NA,101
43,EFW,EFW_13_elever_070319.wav,j,t,NA,,,,j,1,1.119638199,NA,NA,101
169,ENW,ENW_79_lyxmare_150219.wav,n,t,NA,,,,n,1,1.885929112,NA,NA,101
76,EFW,EFW_46_foerhoer_070319.wav,j,t,NA,,,,j,1,1.15267509,NA,NA,101
179,ENW,ENW_89_mikenspoan_150219.wav,n,t,NA,,,,n,1,2.518534369,NA,NA,101
161,ENW,ENW_71_forskäckla_150219.wav,n,t,NA,,,,n,1,2.66937023,NA,NA,101
5,ETW,ETW_5_skepnad_070319.wav,j,t,NA,,,,j,1,1.386366656,NA,NA,101
112,ENW,ENW_22_fjäserna_150219.wav,n,t,NA,,,,n,1,2.652458121,NA,NA,101
95,ENW,ENW_5_spoamisk_150219.wav,n,t,NA,,,,n,1,1.619321821,NA,NA,101
178,ENW,ENW_88_marsifen_150219.wav,n,t,NA,,,,n,1,1.869058058,NA,NA,101
143,ENW,ENW_53_svarmvisso_150219.wav,n,t,NA,,,,n,1,1.702917833,NA,NA,101
96,ENW,ENW_6_vilfroaser_150219.wav,n,t,NA,,,,n,1,1.80218173,NA,NA,101
139,ENW,ENW_49_hälskrena_150219.wav,n,t,NA,,,,n,1,3.169027004,NA,NA,101
111,ENW,ENW_21_tjulning_150219.wav,n,t,NA,,,,j,0,1.452754345,NA,NA,101
53,EFW,EFW_23_aamne_070319.wav,j,t,NA,,,,j,1,0.852475428,NA,NA,101
3,ETW,ETW_3_choklad_070319.wav,j,t,NA,,,,j,1,1.135805058,NA,NA,101
154,ENW,ENW_64_havskvare_150219.wav,n,t,NA,,,,n,1,2.302678256,NA,NA,101
165,ENW,ENW_75_foarskining_150219.wav,n,t,NA,,,,n,1,2.967105868,NA,NA,101
113,ENW,ENW_23_allsänning_150219.wav,n,t,NA,,,,n,1,1.835672168,NA,NA,101
87,EFW,EFW_57_loenerna_070319.wav,j,t,NA,,,,j,1,1.219795287,NA,NA,101
36,EFW,EFW_6_massa_070319.wav,j,t,NA,,,,j,1,1.25298515,NA,NA,101
103,ENW,ENW_13_forvaron_150219.wav,n,t,NA,,,,n,1,2.569614779,NA,NA,101
56,EFW,EFW_26_armarna_070319.wav,j,t,NA,,,,j,1,1.1672198,NA,NA,101
115,ENW,ENW_25_affierar_150219.wav,n,t,NA,,,,j,0,4.087453702,NA,NA,101
176,ENW,ENW_86_heloppsin_150219.wav,n,t,NA,,,,n,1,1.719423696,NA,NA,101
134,ENW,ENW_44_inlivna_150219.wav,n,t,NA,,,,n,1,1.903083392,NA,NA,101
142,ENW,ENW_52_filofyll_150219.wav,n,t,NA,,,,n,1,1.552628748,NA,NA,101
13,ETW,ETW_13_oevervoald_070319.wav,j,t,NA,,,,j,1,1.369195469,NA,NA,101
34,EFW,EFW_4_foerminska_070319.wav,j,t,NA,,,,j,1,1.186346054,NA,NA,101
93,ENW,ENW_3_vissorens_150219.wav,n,t,NA,,,,n,1,1.402928447,NA,NA,101
133,ENW,ENW_43_axalän_150219.wav,n,t,NA,,,,n,1,1.302761291,NA,NA,101
57,EFW,EFW_27_analysera_070319.wav,j,t,NA,,,,j,1,1.185693386,NA,NA,101
78,EFW,EFW_48_varifroan_070319.wav,j,t,NA,,,,j,1,1.168708487,NA,NA,101
126,ENW,ENW_36_skymlosa_150219.wav,n,t,NA,,,,n,1,1.418884427,NA,NA,101
42,EFW,EFW_12_foeremoal_070319.wav,j,t,NA,,,,j,1,1.086503695,NA,NA,101
159,ENW,ENW_69_mjohusa_150219.wav,n,t,NA,,,,n,1,1.883853642,NA,NA,101
177,ENW,ENW_87_kloavare_150219.wav,n,t,NA,,,,n,1,1.769081943,NA,NA,101
163,ENW,ENW_73_vimmankalla_150219.wav,n,t,NA,,,,n,1,1.836116946,NA,NA,101
24,ETW,ETW_24_oeverfloed_070319.wav,j,t,NA,,,,j,1,1.419401563,NA,NA,101
91,ENW,ENW_1_norsimerar_150219.wav,n,t,NA,,,,n,1,1.419379663,NA,NA,101
75,EFW,EFW_45_innanfoer_070319.wav,j,t,NA,,,,j,1,1.286351467,NA,NA,101
52,EFW,EFW_22_normala_070319.wav,j,t,NA,,,,j,1,1.202583317,NA,NA,101
106,ENW,ENW_16_rolinkar_150219.wav,n,t,NA,,,,n,1,1.619749131,NA,NA,101
167,ENW,ENW_77_somfera_150219.wav,n,t,NA,,,,n,1,1.269901943,NA,NA,101
44,EFW,EFW_14_foersoeken_070319.wav,j,t,NA,,,,j,1,1.619149424,NA,NA,101
151,ENW,ENW_61_myckskina_150219.wav,n,t,NA,,,,n,1,2.135803672,NA,NA,101
100,ENW,ENW_10_skinnamer_150219.wav,n,t,NA,,,,n,1,1.418921979,NA,NA,101
59,EFW,EFW_29_formen_070319.wav,j,t,NA,,,,j,1,1.252820211,NA,NA,101
71,EFW,EFW_41_infinna_070319.wav,j,t,NA,,,,j,1,1.152522028,NA,NA,101
102,ENW,ENW_12_snälmola_150219.wav,n,t,NA,,,,n,1,1.569329538,NA,NA,101
41,EFW,EFW_11_maanniskor_070319.wav,j,t,NA,,,,j,1,1.185516867,NA,NA,101
124,ENW,ENW_34_jomera_150219.wav,n,t,NA,,,,n,1,1.7191902,NA,NA,101
67,EFW,EFW_37_foervisso_070319.wav,j,t,NA,,,,j,1,1.185828167,NA,NA,101
35,EFW,EFW_5_samhaalle_070319.wav,j,t,NA,,,,j,1,1.319029413,NA,NA,101
149,ENW,ENW_59_kyrkmänning_150219.wav,n,t,NA,,,,n,1,3.635900386,NA,NA,101
120,ENW,ENW_30_sojera_150219.wav,n,t,NA,,,,n,1,1.135830617,NA,NA,101
84,EFW,EFW_54_romaner_070319.wav,j,t,NA,,,,j,1,1.152228066,NA,NA,101
66,EFW,EFW_36_haarifroan_070319.wav,j,t,NA,,,,j,1,1.183825961,NA,NA,101
1,ETW,ETW_1_oskuld_070319.wav,j,t,NA,,,,j,1,5.566895189,NA,NA,101
114,ENW,ENW_24_samjoner_150219.wav,n,t,NA,,,,n,1,1.452528039,NA,NA,101
49,EFW,EFW_19_roerelse_070319.wav,j,t,NA,,,,j,1,1.252342488,NA,NA,101
22,ETW,ETW_22_sinnesfrid_070319.wav,j,t,NA,,,,j,1,2.435753408,NA,NA,101
8,ETW,ETW_8_samfund_070319.wav,j,t,NA,,,,j,1,1.485844807,NA,NA,101
86,EFW,EFW_56_mormor_070319.wav,j,t,NA,,,,j,1,1.152554493,NA,NA,101
148,ENW,ENW_58_malvossa_150219.wav,n,t,NA,,,,n,1,1.418946118,NA,NA,101
158,ENW,ENW_68_presionar_150219.wav,n,t,NA,,,,n,1,1.369835031,NA,NA,101
32,EFW,EFW_2_snarare_070319.wav,j,t,NA,,,,j,1,1.453108719,NA,NA,101
9,ETW,ETW_9_haarmed_070319.wav,j,t,NA,,,,j,1,1.169281692,NA,NA,101
45,EFW,EFW_15_oeverens_070319.wav,j,t,NA,,,,j,1,1.169183803,NA,NA,101
39,EFW,EFW_9_infektion_070319.wav,j,t,NA,,,,j,1,1.21934607,NA,NA,101
23,ETW,ETW_23_promenad_070319.wav,j,t,NA,,,,j,1,1.035791995,NA,NA,101
153,ENW,ENW_63_femyrisk_150219.wav,n,t,NA,,,,n,1,1.783536739,NA,NA,101
173,ENW,ENW_83_fyrskovar_150219.wav,n,t,NA,,,,n,1,1.618975369,NA,NA,101
170,ENW,ENW_80_tjarfera_150219.wav,n,t,NA,,,,n,1,2.052489482,NA,NA,101
38,EFW,EFW_8_samman_070319.wav,j,t,NA,,,,j,1,1.402812936,NA,NA,101
48,EFW,EFW_18_nummer_070319.wav,j,t,NA,,,,j,1,1.069272065,NA,NA,101
146,ENW,ENW_56_lysskarna_150219.wav,n,t,NA,,,,n,1,1.235508775,NA,NA,101
119,ENW,ENW_29_uppskira_150219.wav,n,t,NA,,,,n,1,1.252980645,NA,NA,101
82,EFW,EFW_52_framhoalla_070319.wav,j,t,NA,,,,j,1,1.202574406,NA,NA,101
174,ENW,ENW_84_hurmarna_150219.wav,n,t,NA,,,,n,1,1.383658526,NA,NA,101
21,ETW,ETW_21_marmelad_070319.wav,j,t,NA,,,,j,1,1.536642717,NA,NA,101
135,ENW,ENW_45_fammoarens_150219.wav,n,t,NA,,,,n,1,2.452522134,NA,NA,101
10,ETW,ETW_10_nomad_070319.wav,j,t,NA,,,,j,1,1.50269486,NA,NA,101
136,ENW,ENW_46_pommera_150219.wav,n,t,NA,,,,n,1,2.885448698,NA,NA,101
72,EFW,EFW_42_naavaron_070319.wav,j,t,NA,,,,j,1,1.336146559,NA,NA,101
6,ETW,ETW_6_vemod_070319.wav,j,t,NA,,,,j,1,1.369772847,NA,NA,101
89,EFW,EFW_59_filosofin_070319.wav,j,t,NA,,,,j,1,1.450403286,NA,NA,101
77,EFW,EFW_47_invoanare_070319.wav,j,t,NA,,,,j,1,1.183574242,NA,NA,101
121,ENW,ENW_31_romation_150219.wav,n,t,NA,,,,n,1,1.219237881,NA,NA,101
80,EFW,EFW_50_snaalla_070319.wav,j,t,NA,,,,j,1,1.218866602,NA,NA,101
69,EFW,EFW_39_foersvara_070319.wav,j,t,NA,,,,j,1,1.068875715,NA,NA,101
16,ETW,ETW_16_episod_070319.wav,j,t,NA,,,,j,1,1.218950028,NA,NA,101
129,ENW,ENW_39_ljusonar_150219.wav,n,t,NA,,,,n,1,1.883558797,NA,NA,101
107,ENW,ENW_17_kopynnor_150219.wav,n,t,NA,,,,n,1,1.935772676,NA,NA,101
19,ETW,ETW_19_saallskapshund_070319.wav,j,t,NA,,,,j,1,2.402491912,NA,NA,101
12,ETW,ETW_12_offerlund_070319.wav,j,t,NA,,,,j,1,2.402294103,NA,NA,101
54,EFW,EFW_24_foersvinner_070319.wav,j,t,NA,,,,j,1,1.319390572,NA,NA,101
172,ENW,ENW_82_värskappa_150219.wav,n,t,NA,,,,n,1,1.719286654,NA,NA,101
166,ENW,ENW_76_omfläskor_150219.wav,n,t,NA,,,,n,1,1.636520333,NA,NA,101
74,EFW,EFW_44_ljusa_070319.wav,j,t,NA,,,,j,1,1.335550467,NA,NA,101
79,EFW,EFW_49_vaasen_070319.wav,j,t,NA,,,,j,1,1.385988099,NA,NA,101
152,ENW,ENW_62_ljullepilja_150219.wav,n,t,NA,,,,n,1,1.335696803,NA,NA,101
29,ETW,ETW_29_oeverhuvud_070319.wav,j,t,NA,,,,j,1,1.469241074,NA,NA,101
50,EFW,EFW_20_fenomen_070319.wav,j,t,NA,,,,j,1,1.185609757,NA,NA,101
109,ENW,ENW_19_morloren_150219.wav,n,t,NA,,,,n,1,1.603187651,NA,NA,101
92,ENW,ENW_2_overralka_150219.wav,n,t,NA,,,,n,1,1.835735394,NA,NA,101
164,ENW,ENW_74_malsera_150219.wav,n,t,NA,,,,n,1,5.919585091,NA,NA,101
55,EFW,EFW_25_informera_070319.wav,j,t,NA,,,,j,1,1.152526204,NA,NA,101
26,ETW,ETW_26_olympiad_070319.wav,j,t,NA,,,,j,1,1.10239281,NA,NA,101
65,EFW,EFW_35_affaarer_070319.wav,j,t,NA,,,,j,1,1.119325419,NA,NA,101
68,EFW,EFW_38_foerefoell_070319.wav,j,t,NA,,,,j,1,1.61952618,NA,NA,101
147,ENW,ENW_57_flovanning_150219.wav,n,t,NA,,,,n,1,1.469409864,NA,NA,101
131,ENW,ENW_41_vessmaren_150219.wav,n,t,NA,,,,n,1,1.435768745,NA,NA,101
118,ENW,ENW_28_läkermask_150219.wav,n,t,NA,,,,j,0,7.350429706,NA,NA,101
51,EFW,EFW_21_varierar_070319.wav,j,t,NA,,,,j,1,1.452324403,NA,NA,101
105,ENW,ENW_15_forfeckla_150219.wav,n,t,NA,,,,n,1,1.985630237,NA,NA,101
140,ENW,ENW_50_omsänare_150219.wav,n,t,NA,,,,n,1,1.402825208,NA,NA,101
138,ENW,ENW_48_skyjamsen_150219.wav,n,t,NA,,,,n,1,1.569178747,NA,NA,101
180,ENW,ENW_90_skrivinar_150219.wav,n,t,NA,,,,n,1,1.835691539,NA,NA,101
110,ENW,ENW_20_invonen_150219.wav,n,t,NA,,,,n,1,1.752933175,NA,NA,101
157,ENW,ENW_67_oafreskar_150219.wav,n,t,NA,,,,n,1,1.485443555,NA,NA,101
128,ENW,ENW_38_roakanier_150219.wav,n,t,NA,,,,n,1,1.63596386,NA,NA,101
37,EFW,EFW_7_sociala_070319.wav,j,t,NA,,,,j,1,1.169102662,NA,NA,101
28,ETW,ETW_28_kommunalroad_070319.wav,j,t,NA,,,,j,1,1.969962873,NA,NA,101
90,EFW,EFW_60_insulin_070319.wav,j,t,NA,,,,j,1,1.285751933,NA,NA,101
33,EFW,EFW_3_familjen_070319.wav,j,t,NA,,,,j,1,1.13594415,NA,NA,101
168,ENW,ENW_78_morvinder_150219.wav,n,t,NA,,,,n,1,1.618962765,NA,NA,101
101,ENW,ENW_11_fränna_150219.wav,n,t,NA,,,,n,1,1.319665827,NA,NA,101
61,EFW,EFW_31_jaamfoera_070319.wav,j,t,NA,,,,j,1,1.353230119,NA,NA,101
11,ETW,ETW_11_period_070319.wav,j,t,NA,,,,j,1,1.619224467,NA,NA,101
99,ENW,ENW_9_samlemor_150219.wav,n,t,NA,,,,n,1,1.45272646,NA,NA,101
21,TTF,TTF_21_gjoet_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,14.404,101
18,TTF,TTF_18_skjut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,2.371,101
16,TDF,TDF_16_fond_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,2.686,101
5,TDF,TDF_5_voad_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,1.22,101
27,TTF,TTF_27_sant_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,6.336,101
13,TDF,TDF_13_ljud_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.771,101
30,TTF,TTF_30_slatt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.504,101
3,TDF,TDF_3_raad_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,4,0.622,101
20,TTF,TTF_20_got_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,0.654,101
7,TDF,TDF_7_vid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,0.47,101
25,TTF,TTF_25_synt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,4,0.403,101
9,TDF,TDF_9_bod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,3.353,101
6,TDF,TDF_6_voard_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.471,101
2,TDF,TDF_2_ved_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.454,101
11,TDF,TDF_11_svid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.453,101
8,TDF,TDF_8_nod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,0.403,101
14,TDF,TDF_14_mod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,4,1.171,101
1,TDF,TDF_1_rid_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,6,3.536,101
19,TTF,TTF_19_skoet_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.471,101
23,TTF,TTF_23_hut_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,0.521,101
4,TDF,TDF_4_rod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.436,101
32,TTF,TTF_32_hoart_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,1.886,101
31,TTF,TTF_31_brott_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,2.753,101
10,TDF,TDF_10_brod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,3.671,101
26,TTF,TTF_26_rymt_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,4,0.703,101
17,TTF,TTF_17_sket_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,0.403,101
15,TDF,TDF_15_nod_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,5,4.303,101
24,TTF,TTF_24_smit_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,3,3.103,101
28,TTF,TTF_28_brant_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.437,101
29,TTF,TTF_29_bett_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,1,0.403,101
22,TTF,TTF_22_het_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,2,1.87,101
12,TDF,TDF_12_smed_070319.wav,,,1,rating_d_final.csv,d,final,,NA,NA,7,0.437,101
23,TDF,TDF_23_hud_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,0.421,101
13,TTF,TTF_13_gjut_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.137,101
10,TTF,TTF_10_broet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,6,2.321,101
31,TDF,TDF_31_brodd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.47,101
19,TDF,TDF_19_sjod_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,2.037,101
6,TTF,TTF_6_voart_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.437,101
32,TDF,TDF_32_hoard_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,1.77,101
22,TDF,TDF_22_hed_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,7,0.404,101
2,TTF,TTF_2_vet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,2,0.704,101
7,TTF,TTF_7_vit_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,0.803,101
29,TDF,TDF_29_baadd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,3,2.337,101
12,TTF,TTF_12_smet_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,0.454,101
9,TTF,TTF_9_bot_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,4,1.053,101
30,TDF,TDF_30_sladd_070319.wav,,,1,rating_t_final.csv,t,final,,NA,NA,1,1.887,101
