Subject,Session,Sound,Spelling1.ACC,Spelling1.RT,Word,Block,Group,participant
16,2,t,1,1285,hurt,2,control,216
16,2,d,1,1151,ford,2,control,216
16,2,d,1,1086,road,2,control,216
16,2,d,0,960,wed,2,control,216
16,2,t,1,1107,pleat,2,control,216
16,2,d,1,996,slide,2,control,216
16,2,d,1,1085,hide,2,control,216
16,2,t,1,1400,fright,2,control,216
16,2,d,0,1037,wade,2,control,216
16,2,d,0,1120,code,2,control,216
16,2,d,1,1016,pad,2,control,216
16,2,d,1,1179,Swede,2,control,216
16,2,d,1,1192,send,2,control,216
16,2,t,1,1353,heat,2,control,216
16,2,t,1,1490,let,2,control,216
16,2,t,1,2014,rot,2,control,216
16,2,t,1,1585,neat,2,control,216
16,2,t,1,1785,moot,2,control,216
21,2,d,0,1078,node,1,control,221
21,2,d,0,871,led,1,control,221
21,2,d,0,1214,raid,1,control,221
21,2,t,0,1630,oat,1,control,221
21,2,d,0,977,need,1,control,221
21,2,d,0,978,aid,1,control,221
21,2,t,0,1120,fort,1,control,221
21,2,d,0,1389,mud,1,control,221
21,2,d,0,1688,mound,1,control,221
21,2,d,0,793,heed,1,control,221
21,2,d,0,693,herd,1,control,221
21,2,d,0,818,cod,1,control,221
21,2,t,0,1546,wrote,1,control,221
21,2,d,0,802,had,1,control,221
21,2,t,0,995,slight,1,control,221
21,2,d,0,758,mead,1,control,221
21,2,d,0,1637,fried,1,control,221
21,2,t,1,1522,spate,1,control,221
21,2,t,1,1107,wet,1,control,221
21,2,d,1,886,hard,1,control,221
21,2,t,1,1727,pat,1,control,221
21,2,d,1,1227,mend,1,control,221
21,2,t,1,1167,colt,1,control,221
21,2,t,1,984,sat,1,control,221
21,2,d,1,739,mood,1,control,221
21,2,t,1,844,hit,1,control,221
21,2,t,1,1314,plot,1,control,221
21,2,t,1,1169,knot,1,control,221
21,2,d,1,1108,dead,1,control,221
21,2,t,1,1229,font,1,control,221
21,2,t,1,1370,coat,1,control,221
21,2,d,1,741,card,1,control,221
21,2,t,1,759,mat,1,control,221
21,2,d,1,928,laid,1,control,221
21,2,t,1,1034,set,1,control,221
21,2,t,1,1340,height,1,control,221
21,2,t,1,944,wait,1,control,221
21,2,t,1,1258,court,1,control,221
21,2,d,1,1218,rod,1,control,221
21,2,t,1,1250,skit,1,control,221
21,2,t,1,1075,fat,1,control,221
21,2,d,1,1397,fade,1,control,221
21,2,t,1,1026,seat,1,control,221
21,2,t,1,1199,plate,1,control,221
21,2,d,1,667,mode,1,control,221
21,2,d,1,1217,made,1,control,221
21,2,d,1,866,pod,1,control,221
21,2,t,1,959,cute,1,control,221
21,2,t,1,1000,cent,1,control,221
21,2,d,1,1125,feed,1,control,221
21,2,d,1,1140,plead,1,control,221
21,2,t,1,1083,wheat,1,control,221
21,2,d,1,967,rude,1,control,221
21,2,t,1,1676,right,1,control,221
21,2,t,1,1358,white,1,control,221
21,2,d,1,1133,kid,1,control,221
21,2,t,1,1391,chart,1,control,221
21,2,t,1,1153,sweet,1,control,221
21,2,d,1,1001,side,1,control,221
21,2,d,1,1100,slid,1,control,221
21,2,t,0,1121,late,2,control,221
21,2,t,1,1256,kit,2,control,221
21,2,d,1,782,nod,2,control,221
21,2,d,0,953,wade,2,control,221
21,2,d,0,878,cued,2,control,221
21,2,t,1,958,feet,2,control,221
21,2,t,0,655,root,2,control,221
21,2,t,1,1077,mate,2,control,221
21,2,t,1,1639,sight,2,control,221
21,2,t,1,893,meat,2,control,221
21,2,t,1,941,pleat,2,control,221
21,2,d,1,1143,fond,2,control,221
21,2,d,1,799,hide,2,control,221
21,2,d,1,1193,charred,2,control,221
21,2,d,1,1060,send,2,control,221
21,2,d,1,1121,code,2,control,221
21,2,d,1,1141,cord,2,control,221
21,2,d,0,1103,hid,2,control,221
21,2,d,1,1114,slide,2,control,221
21,2,d,1,727,wide,2,control,221
21,2,t,1,1029,rot,2,control,221
21,2,d,0,819,plod,2,control,221
21,2,t,1,817,cot,2,control,221
21,2,d,1,965,said,2,control,221
21,2,t,1,1148,fate,2,control,221
21,2,d,1,1181,skid,2,control,221
21,2,t,1,924,pot,2,control,221
21,2,d,1,1279,pad,2,control,221
21,2,t,1,1055,mount,2,control,221
21,2,d,1,942,road,2,control,221
21,2,t,1,1008,heat,2,control,221
21,2,t,1,1160,debt,2,control,221
21,2,t,1,1199,fright,2,control,221
21,2,d,1,846,owed,2,control,221
21,2,d,1,1294,seed,2,control,221
21,2,d,1,807,sad,2,control,221
21,2,d,0,1292,Swede,2,control,221
21,2,t,1,1558,slit,2,control,221
21,2,d,1,1027,spade,2,control,221
21,2,d,1,761,cold,2,control,221
21,2,t,1,882,hat,2,control,221
21,2,d,1,1474,ford,2,control,221
21,2,d,1,841,played,2,control,221
21,2,t,1,1168,mutt,2,control,221
21,2,t,0,845,cart,2,control,221
21,2,t,1,980,neat,2,control,221
21,2,t,0,896,moat,2,control,221
21,2,t,0,912,rate,2,control,221
21,2,t,0,806,eight,2,control,221
21,2,t,0,855,hurt,2,control,221
21,2,t,0,735,heart,2,control,221
21,2,t,0,993,moot,2,control,221
21,2,d,1,921,weed,2,control,221
21,2,d,1,981,ride,2,control,221
21,2,t,1,956,meant,2,control,221
21,2,t,1,1245,let,2,control,221
21,2,d,0,930,mad,2,control,221
21,2,d,0,1271,fad,2,control,221
21,2,t,1,1247,note,2,control,221
21,2,d,0,1441,wed,2,control,221
22,2,t,0,1610,slit,1,control,222
22,2,t,0,1459,root,1,control,222
22,2,t,0,1417,rate,1,control,222
22,2,t,0,1694,fright,1,control,222
22,2,t,0,1673,neat,1,control,222
22,2,d,0,986,code,1,control,222
22,2,t,0,1027,debt,1,control,222
22,2,d,0,1115,wed,1,control,222
22,2,t,0,1453,moat,1,control,222
22,2,t,0,1180,cart,1,control,222
22,2,d,0,1820,Swede,1,control,222
22,2,d,0,1432,hid,1,control,222
22,2,d,0,1439,wade,1,control,222
22,2,t,0,1386,sight,1,control,222
22,2,t,0,1100,kit,1,control,222
22,2,t,0,1215,feet,1,control,222
22,2,t,0,1131,moot,1,control,222
22,2,t,0,1500,heart,1,control,222
22,2,d,1,1378,played,1,control,222
22,2,t,1,1750,let,1,control,222
22,2,d,1,1484,charred,1,control,222
22,2,t,1,1237,mount,1,control,222
22,2,d,1,1329,wide,1,control,222
22,2,t,1,1519,late,1,control,222
22,2,d,1,1099,nod,1,control,222
22,2,t,1,1463,mate,1,control,222
22,2,t,1,1013,pot,1,control,222
22,2,t,1,1232,hurt,1,control,222
22,2,t,1,1441,heat,1,control,222
22,2,d,1,1377,fond,1,control,222
22,2,t,1,1710,mutt,1,control,222
22,2,t,1,1355,fate,1,control,222
22,2,t,1,1313,meat,1,control,222
22,2,d,1,1111,slide,1,control,222
22,2,t,1,1196,pleat,1,control,222
22,2,d,1,1071,fad,1,control,222
22,2,t,1,995,hat,1,control,222
22,2,t,1,1370,meant,1,control,222
22,2,d,1,1543,ford,1,control,222
22,2,d,1,1141,pad,1,control,222
22,2,t,1,1447,note,1,control,222
22,2,d,1,1240,plod,1,control,222
22,2,d,1,1799,mad,1,control,222
22,2,d,1,1223,cued,1,control,222
22,2,d,1,1127,owed,1,control,222
22,2,d,1,1199,said,1,control,222
22,2,d,1,1101,hide,1,control,222
22,2,d,1,1086,ride,1,control,222
22,2,d,1,1236,spade,1,control,222
22,2,d,1,1203,road,1,control,222
22,2,t,1,1170,rot,1,control,222
22,2,d,1,1320,send,1,control,222
22,2,d,1,1481,cord,1,control,222
22,2,d,1,995,cold,1,control,222
22,2,d,1,1085,sad,1,control,222
22,2,t,1,1313,eight,1,control,222
22,2,d,1,1092,weed,1,control,222
22,2,d,1,1311,skid,1,control,222
22,2,d,1,1420,seed,1,control,222
22,2,t,1,1151,cot,1,control,222
22,2,d,1,1096,dead,2,control,222
22,2,t,1,1486,white,2,control,222
22,2,d,1,1089,mead,2,control,222
22,2,t,0,1657,sat,2,control,222
22,2,t,1,1667,chart,2,control,222
22,2,d,0,1252,led,2,control,222
22,2,t,0,928,cute,2,control,222
22,2,d,0,1345,fried,2,control,222
22,2,d,1,1147,heed,2,control,222
22,2,d,1,1218,mud,2,control,222
22,2,t,0,1130,cent,2,control,222
22,2,t,1,1545,wrote,2,control,222
22,2,t,0,1201,set,2,control,222
22,2,t,1,1364,wait,2,control,222
22,2,t,0,1308,font,2,control,222
22,2,t,0,1082,height,2,control,222
22,2,d,0,1180,mend,2,control,222
22,2,d,1,1209,cod,2,control,222
22,2,t,0,1138,oat,2,control,222
22,2,t,0,1218,skit,2,control,222
22,2,d,1,1460,side,2,control,222
22,2,t,1,1196,pat,2,control,222
22,2,t,0,998,right,2,control,222
22,2,d,0,1583,pod,2,control,222
22,2,d,1,1339,feed,2,control,222
22,2,t,1,1375,sweet,2,control,222
22,2,d,1,1123,card,2,control,222
22,2,t,0,1130,plate,2,control,222
22,2,d,1,1218,laid,2,control,222
22,2,d,0,1281,node,2,control,222
22,2,d,0,1097,aid,2,control,222
22,2,t,1,1618,court,2,control,222
22,2,t,1,1314,hit,2,control,222
22,2,d,0,1322,herd,2,control,222
22,2,d,1,1445,rod,2,control,222
22,2,t,0,1858,knot,2,control,222
22,2,t,0,988,coat,2,control,222
22,2,t,1,1558,spate,2,control,222
22,2,d,1,1180,kid,2,control,222
22,2,d,1,1316,slid,2,control,222
22,2,d,1,1133,rude,2,control,222
22,2,t,1,1496,wheat,2,control,222
22,2,d,1,1148,mood,2,control,222
22,2,t,1,1466,wet,2,control,222
22,2,d,1,1325,mode,2,control,222
22,2,t,1,1479,plot,2,control,222
22,2,t,1,1498,colt,2,control,222
22,2,t,1,7944,seat,2,control,222
22,2,t,1,1352,fort,2,control,222
22,2,d,1,1666,hard,2,control,222
22,2,d,0,1226,mound,2,control,222
22,2,d,0,1452,made,2,control,222
22,2,t,0,1488,fat,2,control,222
22,2,d,0,1163,fade,2,control,222
22,2,t,0,1426,slight,2,control,222
22,2,d,1,1297,plead,2,control,222
22,2,d,1,1966,need,2,control,222
22,2,d,1,1489,raid,2,control,222
22,2,t,0,1105,mat,2,control,222
22,2,d,1,1330,had,2,control,222
23,2,d,0,1651,nod,1,control,223
23,2,d,0,1417,wed,1,control,223
23,2,t,0,1408,feet,1,control,223
23,2,d,0,1202,mad,1,control,223
23,2,d,0,2841,wade,1,control,223
23,2,d,0,1031,cued,1,control,223
23,2,t,0,1407,cart,1,control,223
23,2,d,0,1507,Swede,1,control,223
23,2,t,0,999,slit,1,control,223
23,2,t,0,2404,rot,1,control,223
23,2,t,0,1716,fright,1,control,223
23,2,t,0,1632,note,1,control,223
23,2,t,0,1322,late,1,control,223
23,2,t,0,1150,debt,1,control,223
23,2,t,0,1760,neat,1,control,223
23,2,t,0,1713,kit,1,control,223
23,2,t,0,1753,mate,1,control,223
23,2,d,0,1388,code,1,control,223
23,2,t,0,2396,root,1,control,223
23,2,t,0,1267,let,1,control,223
23,2,t,0,1223,heart,1,control,223
23,2,d,0,1213,hid,1,control,223
23,2,d,0,1230,plod,1,control,223
23,2,d,1,1468,wide,1,control,223
23,2,t,1,1700,meat,1,control,223
23,2,t,1,1677,eight,1,control,223
23,2,t,1,1758,heat,1,control,223
23,2,t,1,1986,meant,1,control,223
23,2,d,1,1650,hide,1,control,223
23,2,d,1,1454,spade,1,control,223
23,2,d,1,1373,skid,1,control,223
23,2,d,1,1185,send,1,control,223
23,2,d,1,1523,charred,1,control,223
23,2,t,1,1008,moat,1,control,223
23,2,t,1,1687,sight,1,control,223
23,2,t,1,1334,mount,1,control,223
23,2,d,1,869,played,1,control,223
23,2,d,1,2091,slide,1,control,223
23,2,d,1,2258,ford,1,control,223
23,2,d,1,1019,ride,1,control,223
23,2,d,1,1174,seed,1,control,223
23,2,t,1,2379,cot,1,control,223
23,2,d,1,931,said,1,control,223
23,2,t,1,2676,rate,1,control,223
23,2,t,1,1700,moot,1,control,223
23,2,t,1,1236,hat,1,control,223
23,2,d,1,891,weed,1,control,223
23,2,d,1,2100,road,1,control,223
23,2,d,1,756,cold,1,control,223
23,2,t,1,849,mutt,1,control,223
23,2,d,1,998,sad,1,control,223
23,2,d,1,1347,pad,1,control,223
23,2,d,1,1271,fad,1,control,223
23,2,t,1,1419,pot,1,control,223
23,2,d,1,1304,cord,1,control,223
23,2,t,1,1449,hurt,1,control,223
23,2,t,1,1026,pleat,1,control,223
23,2,d,1,1718,fond,1,control,223
23,2,d,1,2544,owed,1,control,223
23,2,t,1,1870,fate,1,control,223
23,2,t,0,2280,skit,2,control,223
23,2,t,1,994,plot,2,control,223
23,2,d,1,1063,side,2,control,223
23,2,d,0,1457,card,2,control,223
23,2,t,1,1381,knot,2,control,223
23,2,t,1,1044,wait,2,control,223
23,2,d,1,986,mud,2,control,223
23,2,d,0,1054,mead,2,control,223
23,2,d,1,641,dead,2,control,223
23,2,t,1,1232,plate,2,control,223
23,2,t,1,948,wet,2,control,223
23,2,d,0,1602,plead,2,control,223
23,2,d,0,1253,slid,2,control,223
23,2,t,1,1947,font,2,control,223
23,2,t,0,974,mat,2,control,223
23,2,d,0,759,pod,2,control,223
23,2,t,1,1134,fort,2,control,223
23,2,d,1,1494,rude,2,control,223
23,2,d,1,1273,raid,2,control,223
23,2,t,1,1953,wheat,2,control,223
23,2,t,0,904,coat,2,control,223
23,2,t,1,1729,pat,2,control,223
23,2,d,0,2076,mend,2,control,223
23,2,t,0,1238,cute,2,control,223
23,2,d,0,2418,herd,2,control,223
23,2,t,0,1241,set,2,control,223
23,2,t,1,1168,fat,2,control,223
23,2,d,1,1252,aid,2,control,223
23,2,d,1,2160,need,2,control,223
23,2,t,0,1310,white,2,control,223
23,2,d,0,1320,mood,2,control,223
23,2,t,0,1421,right,2,control,223
23,2,d,1,1736,had,2,control,223
23,2,d,1,3169,laid,2,control,223
23,2,t,0,1343,seat,2,control,223
23,2,d,0,1430,rod,2,control,223
23,2,d,1,1884,fade,2,control,223
23,2,t,0,1160,slight,2,control,223
23,2,t,1,1461,chart,2,control,223
23,2,t,1,1236,sweet,2,control,223
23,2,t,0,1756,cent,2,control,223
23,2,d,0,1589,mode,2,control,223
23,2,t,1,1371,court,2,control,223
23,2,t,0,1939,oat,2,control,223
23,2,d,1,2262,cod,2,control,223
23,2,t,0,1032,sat,2,control,223
23,2,d,0,3679,feed,2,control,223
23,2,d,1,1399,kid,2,control,223
23,2,d,1,1098,led,2,control,223
23,2,t,1,2565,hit,2,control,223
23,2,d,1,1944,made,2,control,223
23,2,d,1,1209,node,2,control,223
23,2,d,0,1527,fried,2,control,223
23,2,t,0,1218,colt,2,control,223
23,2,t,1,1971,wrote,2,control,223
23,2,t,0,1283,spate,2,control,223
23,2,d,0,1873,hard,2,control,223
23,2,d,1,2584,mound,2,control,223
23,2,t,0,2138,height,2,control,223
23,2,d,0,1382,heed,2,control,223
24,2,d,0,1375,hard,1,control,224
24,2,d,0,1371,fried,1,control,224
24,2,d,0,1467,plead,1,control,224
24,2,d,0,1367,aid,1,control,224
24,2,d,0,1813,led,1,control,224
24,2,d,0,1213,mend,1,control,224
24,2,d,0,957,had,1,control,224
24,2,d,0,1153,pod,1,control,224
24,2,d,0,1002,herd,1,control,224
24,2,d,0,1708,laid,1,control,224
24,2,d,0,1859,node,1,control,224
24,2,t,0,1330,oat,1,control,224
24,2,t,0,1821,plate,1,control,224
24,2,d,0,1428,mead,1,control,224
24,2,t,0,1687,spate,1,control,224
24,2,d,0,1002,need,1,control,224
24,2,d,0,899,kid,1,control,224
24,2,d,0,2184,cod,1,control,224
24,2,t,0,1552,chart,1,control,224
24,2,d,0,1445,fade,1,control,224
24,2,d,0,2021,rod,1,control,224
24,2,t,0,1599,slight,1,control,224
24,2,t,0,1734,skit,1,control,224
24,2,d,0,1155,made,1,control,224
24,2,t,1,1552,white,1,control,224
24,2,t,1,1249,wet,1,control,224
24,2,t,1,1879,seat,1,control,224
24,2,t,1,1369,sweet,1,control,224
24,2,d,1,1650,side,1,control,224
24,2,d,1,1766,card,1,control,224
24,2,t,1,1714,wrote,1,control,224
24,2,t,1,1347,wheat,1,control,224
24,2,t,1,1591,knot,1,control,224
24,2,t,1,1194,fort,1,control,224
24,2,t,1,1008,mat,1,control,224
24,2,t,1,1224,set,1,control,224
24,2,t,1,992,hit,1,control,224
24,2,t,1,1156,right,1,control,224
24,2,t,1,1085,wait,1,control,224
24,2,t,1,1368,colt,1,control,224
24,2,d,1,1551,mud,1,control,224
24,2,t,1,1182,cent,1,control,224
24,2,t,1,1621,sat,1,control,224
24,2,t,1,1642,plot,1,control,224
24,2,t,1,1863,court,1,control,224
24,2,t,1,1430,pat,1,control,224
24,2,d,1,2098,mound,1,control,224
24,2,d,1,1840,rude,1,control,224
24,2,t,1,1148,cute,1,control,224
24,2,d,1,1329,mood,1,control,224
24,2,t,1,1275,height,1,control,224
24,2,d,1,1820,heed,1,control,224
24,2,d,1,1407,slid,1,control,224
24,2,d,1,1609,feed,1,control,224
24,2,t,1,1572,coat,1,control,224
24,2,d,1,1281,raid,1,control,224
24,2,t,1,1635,font,1,control,224
24,2,t,1,1352,fat,1,control,224
24,2,d,1,1232,dead,1,control,224
24,2,d,1,1800,mode,1,control,224
24,2,t,1,1719,fright,2,control,224
24,2,t,1,3291,feet,2,control,224
24,2,t,1,1405,heat,2,control,224
24,2,t,0,1949,late,2,control,224
24,2,d,1,2272,ford,2,control,224
24,2,d,0,1751,hid,2,control,224
24,2,t,0,1600,slit,2,control,224
24,2,d,1,1875,cord,2,control,224
24,2,t,1,1039,note,2,control,224
24,2,d,1,1088,owed,2,control,224
24,2,d,1,1054,fond,2,control,224
24,2,t,1,1517,cart,2,control,224
24,2,d,1,1826,road,2,control,224
24,2,t,1,1467,mutt,2,control,224
24,2,d,0,942,mad,2,control,224
24,2,t,1,1214,rate,2,control,224
24,2,d,0,938,code,2,control,224
24,2,t,0,1271,neat,2,control,224
24,2,t,1,1016,fate,2,control,224
24,2,d,1,1064,played,2,control,224
24,2,t,1,1606,let,2,control,224
24,2,d,1,1509,charred,2,control,224
24,2,t,1,1699,heart,2,control,224
24,2,t,1,1323,pleat,2,control,224
24,2,d,0,1169,fad,2,control,224
24,2,t,1,1209,hurt,2,control,224
24,2,d,1,1272,seed,2,control,224
24,2,d,1,1836,slide,2,control,224
24,2,d,1,1137,sad,2,control,224
24,2,t,0,1982,kit,2,control,224
24,2,t,1,1291,mate,2,control,224
24,2,d,1,1341,said,2,control,224
24,2,d,1,1235,weed,2,control,224
24,2,t,1,1535,meant,2,control,224
24,2,d,1,1132,send,2,control,224
24,2,t,1,1038,cot,2,control,224
24,2,t,1,1399,moat,2,control,224
24,2,t,1,2304,hat,2,control,224
24,2,d,1,2136,ride,2,control,224
24,2,d,0,1149,wade,2,control,224
24,2,t,1,1166,meat,2,control,224
24,2,t,1,1060,eight,2,control,224
24,2,t,0,1215,sight,2,control,224
24,2,t,0,1223,root,2,control,224
24,2,d,1,1249,nod,2,control,224
24,2,d,1,1346,skid,2,control,224
24,2,d,1,1314,spade,2,control,224
24,2,t,1,1155,pot,2,control,224
24,2,d,1,1250,pad,2,control,224
24,2,d,0,1097,cued,2,control,224
24,2,t,1,1112,rot,2,control,224
24,2,d,1,1313,cold,2,control,224
24,2,t,1,1480,debt,2,control,224
24,2,d,0,980,plod,2,control,224
24,2,d,0,1888,wide,2,control,224
24,2,t,1,1161,mount,2,control,224
24,2,t,0,1650,moot,2,control,224
24,2,d,1,1910,hide,2,control,224
24,2,d,0,1246,Swede,2,control,224
24,2,d,0,1047,wed,2,control,224
29,2,d,0,1468,mad,1,control,229
29,2,d,0,1202,wed,1,control,229
29,2,d,0,1468,code,1,control,229
29,2,d,0,1360,plod,1,control,229
29,2,d,0,1941,cold,1,control,229
29,2,t,0,1622,cart,1,control,229
29,2,d,0,1941,hid,1,control,229
29,2,t,0,1012,root,1,control,229
29,2,d,0,1278,nod,1,control,229
29,2,d,0,1234,fond,1,control,229
29,2,t,0,1095,rot,1,control,229
29,2,d,0,1203,cued,1,control,229
29,2,t,1,1461,feet,1,control,229
29,2,t,1,1349,eight,1,control,229
29,2,t,1,1577,heart,1,control,229
29,2,d,1,1182,played,1,control,229
29,2,d,1,1341,weed,1,control,229
29,2,d,1,1452,slide,1,control,229
29,2,t,1,1609,mount,1,control,229
29,2,t,1,1315,fate,1,control,229
29,2,d,1,1202,hide,1,control,229
29,2,d,1,1414,road,1,control,229
29,2,t,1,1230,let,1,control,229
29,2,t,1,1381,late,1,control,229
29,2,d,1,1209,send,1,control,229
29,2,t,1,1441,slit,1,control,229
29,2,d,1,1421,Swede,1,control,229
29,2,d,1,1578,pad,1,control,229
29,2,d,1,1485,ford,1,control,229
29,2,t,1,1206,pleat,1,control,229
29,2,t,1,1415,mutt,1,control,229
29,2,d,1,1172,charred,1,control,229
29,2,t,1,1289,pot,1,control,229
29,2,t,1,1264,mate,1,control,229
29,2,t,1,1569,moat,1,control,229
29,2,t,1,1578,debt,1,control,229
29,2,t,1,1620,neat,1,control,229
29,2,d,1,1052,wade,1,control,229
29,2,d,1,1179,seed,1,control,229
29,2,t,1,1375,meat,1,control,229
29,2,d,1,1060,ride,1,control,229
29,2,d,1,1331,skid,1,control,229
29,2,d,1,1705,spade,1,control,229
29,2,d,1,1386,cord,1,control,229
29,2,d,1,1132,sad,1,control,229
29,2,t,1,1247,heat,1,control,229
29,2,d,1,1495,fad,1,control,229
29,2,t,1,1636,sight,1,control,229
29,2,t,1,1289,moot,1,control,229
29,2,d,1,1512,wide,1,control,229
29,2,t,1,1364,meant,1,control,229
29,2,t,1,1191,hurt,1,control,229
29,2,t,1,1273,cot,1,control,229
29,2,t,1,1536,rate,1,control,229
29,2,t,1,1302,kit,1,control,229
29,2,t,1,1286,note,1,control,229
29,2,t,1,1195,hat,1,control,229
29,2,t,1,1292,fright,1,control,229
29,2,d,1,963,owed,1,control,229
29,2,d,1,1133,said,1,control,229
29,2,t,1,1905,colt,2,control,229
29,2,t,1,1672,slight,2,control,229
29,2,d,0,1521,laid,2,control,229
29,2,d,1,1666,hard,2,control,229
29,2,t,1,1567,court,2,control,229
29,2,t,1,1000,cute,2,control,229
29,2,d,1,986,dead,2,control,229
29,2,d,0,1021,cod,2,control,229
29,2,t,0,1745,right,2,control,229
29,2,t,1,1423,wet,2,control,229
29,2,t,1,1503,font,2,control,229
29,2,t,1,1061,pat,2,control,229
29,2,t,1,1118,hit,2,control,229
29,2,t,1,1535,oat,2,control,229
29,2,t,1,1068,sweet,2,control,229
29,2,d,1,1156,card,2,control,229
29,2,t,1,1242,seat,2,control,229
29,2,t,1,1503,cent,2,control,229
29,2,t,1,1202,wheat,2,control,229
29,2,t,1,1344,fort,2,control,229
29,2,d,0,1389,mud,2,control,229
29,2,d,1,1166,slid,2,control,229
29,2,d,1,973,rude,2,control,229
29,2,d,1,918,pod,2,control,229
29,2,t,1,1370,set,2,control,229
29,2,t,1,1245,plot,2,control,229
29,2,t,1,993,mat,2,control,229
29,2,d,0,1635,raid,2,control,229
29,2,d,1,1206,feed,2,control,229
29,2,t,1,1889,chart,2,control,229
29,2,d,1,1011,kid,2,control,229
29,2,d,0,1134,mound,2,control,229
29,2,d,0,1243,led,2,control,229
29,2,d,0,1279,had,2,control,229
29,2,d,0,909,mead,2,control,229
29,2,d,0,1332,plead,2,control,229
29,2,t,1,1442,fat,2,control,229
29,2,t,1,1599,white,2,control,229
29,2,d,1,1637,mend,2,control,229
29,2,t,1,1625,plate,2,control,229
29,2,d,0,1715,fade,2,control,229
29,2,d,1,1080,mode,2,control,229
29,2,d,0,1236,need,2,control,229
29,2,d,1,1314,node,2,control,229
29,2,t,1,1312,sat,2,control,229
29,2,t,1,1272,knot,2,control,229
29,2,d,0,1208,herd,2,control,229
29,2,d,1,1310,side,2,control,229
29,2,d,0,1047,made,2,control,229
29,2,t,0,1545,spate,2,control,229
29,2,t,1,1322,coat,2,control,229
29,2,d,0,1508,rod,2,control,229
29,2,d,1,1054,mood,2,control,229
29,2,t,1,1130,height,2,control,229
29,2,d,0,1428,fried,2,control,229
29,2,t,1,1549,skit,2,control,229
29,2,d,0,1249,aid,2,control,229
29,2,d,1,1048,heed,2,control,229
29,2,t,1,1374,wrote,2,control,229
29,2,t,1,1389,wait,2,control,229
30,2,d,0,1042,heed,1,control,230
30,2,d,0,956,led,1,control,230
30,2,d,0,937,herd,1,control,230
30,2,d,0,875,node,1,control,230
30,2,d,0,957,made,1,control,230
30,2,d,0,1016,mound,1,control,230
30,2,d,0,1022,fried,1,control,230
