Speaker,sound,word,set,rhyme,word_duration,cues,burst,closure,vowel
E13,d,good,1,380,406.9999999,proportional_rhyme,0.268421053,0.257894737,0.473684211
E13,d,good,2,397,435.9999999,proportional_rhyme,0.267002519,0.261964736,0.471032746
E13,d,good,3,443,463.0000004,proportional_rhyme,0.286681716,0.27765237,0.435665914
E13,t,got,1,523,537.9999995,proportional_rhyme,0.277246654,0.250478011,0.472275335
E13,t,got,2,470,485.0000005,proportional_rhyme,0.231914894,0.261702128,0.506382979
E13,t,got,3,473,495.9999996,proportional_rhyme,0.247357294,0.317124736,0.43551797
E13,d,killed,1,477,577.0000005,proportional_rhyme,0.184486373,0.215932914,0.599580713
E13,d,killed,2,504,600,proportional_rhyme,0.160714286,0.053571429,0.785714286
E13,d,killed,3,471,549.0000002,proportional_rhyme,0.10403397,0.178343949,0.717622081
E13,d,lad,1,460,617.9999997,proportional_rhyme,0.239130435,0.145652174,0.615217391
E13,d,lad,2,397,614.0000005,proportional_rhyme,0.234256927,0.16372796,0.602015113
E13,d,lad,3,442,606.9999995,proportional_rhyme,0.158371041,0.147058824,0.694570136
E13,t,late,1,444,541.0000006,proportional_rhyme,0.256756757,0.268018018,0.475225225
E13,t,late,2,397,539.0000001,proportional_rhyme,0.299748111,0.307304786,0.392947103
E13,t,late,3,415,554.9999998,proportional_rhyme,0.272289157,0.344578313,0.38313253
E13,t,neat,1,387,483,proportional_rhyme,0.219638243,0.291989664,0.488372093
E13,t,neat,2,346,389.9999996,proportional_rhyme,0.153179191,0.346820809,0.5
E13,t,neat,3,373,440.9999998,proportional_rhyme,0.214477212,0.477211796,0.308310992
E13,d,need,1,468,556.0000005,proportional_rhyme,0.213675214,0.132478632,0.653846154
E13,d,need,2,436,522.9999998,proportional_rhyme,0.133027523,0.155963303,0.711009174
E13,d,need,3,391,456.0000002,proportional_rhyme,0.084398977,0.20971867,0.705882353
E13,t,night,1,407,514.0000005,proportional_rhyme,0.179361179,0.395577396,0.425061425
E13,t,night,2,391,441.0000001,proportional_rhyme,0.148337596,0.491048593,0.360613811
E13,t,night,3,405,487.9999999,proportional_rhyme,0.214814815,0.397530864,0.387654321
E13,t,not,1,499,610.0000007,proportional_rhyme,0.278557114,0.338677355,0.382765531
E13,t,not,2,412,525.0000005,proportional_rhyme,0.143203883,0.381067961,0.475728155
E13,t,not,3,466,548.0000003,proportional_rhyme,0.163090129,0.461373391,0.375536481
E13,t,pat,1,427,547.9999995,proportional_rhyme,0.229508197,0.491803279,0.278688525
E13,t,pat,2,474,565.9999996,proportional_rhyme,0.227848101,0.386075949,0.386075949
E13,t,pat,3,463,515.9999998,proportional_rhyme,0.17062635,0.438444924,0.390928726
E13,t,pet,1,367,448.9999998,proportional_rhyme,0.237057221,0.48773842,0.27520436
E13,t,pet,2,400,467.0000001,proportional_rhyme,0.17,0.555,0.275
E13,t,pet,3,368,457.9999999,proportional_rhyme,0.198369565,0.589673913,0.211956522
E13,d,pond,1,521,674.0000006,proportional_rhyme,0.16890595,0.307101727,0.523992322
E13,d,pond,2,492,590.9999997,proportional_rhyme,0.172764228,0.197154472,0.630081301
E13,d,pond,3,515,617.9999995,proportional_rhyme,0.12815534,0.085436893,0.786407767
E13,t,pot,1,391,508.0000002,proportional_rhyme,0.189258312,0.514066496,0.296675192
E13,t,pot,2,443,518.0000001,proportional_rhyme,0.151241535,0.600451467,0.248306998
E13,t,pot,3,500,581.0000006,proportional_rhyme,0.192,0.442,0.366
E13,d,pound,1,547,676.9999994,proportional_rhyme,0.204753199,0.237659963,0.557586837
E13,d,pound,2,568,648.9999993,proportional_rhyme,0.132042254,0.058098592,0.809859155
E13,d,pound,3,513,600,proportional_rhyme,0.150097466,0.14619883,0.703703704
E13,t,pout,1,433,558.9999997,proportional_rhyme,0.277136259,0.434180139,0.288683603
E13,t,pout,2,442,550.0000004,proportional_rhyme,0.21040724,0.484162896,0.305429864
E13,t,pout,3,467,557.0000005,proportional_rhyme,0.250535332,0.47751606,0.271948608
E13,t,put,1,353,425.9999998,proportional_rhyme,0.269121813,0.512747875,0.218130312
E13,t,put,2,376,441.0000004,proportional_rhyme,0.244680851,0.486702128,0.268617021
E13,d,ride,1,558,703.0000005,proportional_rhyme,0.209677419,0.17562724,0.614695341
E13,d,ride,2,315,598.9999997,proportional_rhyme,0.206349206,0.215873016,0.577777778
E13,d,ride,3,393,589.9999999,proportional_rhyme,0.139949109,0.170483461,0.68956743
E13,d,rod,1,451,631.9999999,proportional_rhyme,0.201773836,0.208425721,0.589800443
E13,d,rod,2,439,578.9999997,proportional_rhyme,0.243735763,0.207289294,0.548974943
E13,d,rod,3,379,511.0000004,proportional_rhyme,0.158311346,0.218997361,0.622691293
E13,d,rode,1,393,546.0000006,proportional_rhyme,0.234096692,0.183206107,0.582697201
E13,d,rode,2,398,594,proportional_rhyme,0.233668342,0.246231156,0.520100503
E13,d,rode,3,427,601.0000001,proportional_rhyme,0.25058548,0.295081967,0.454332553
E13,d,sad,1,484,692.0000003,proportional_rhyme,0.138429752,0.138429752,0.723140496
E13,d,sad,2,476,665.9999997,proportional_rhyme,0.119747899,0.147058824,0.733193277
E13,d,sad,3,480,650.9999991,proportional_rhyme,0.10625,0.164583333,0.729166667
E13,d,said,1,359,540.9999991,proportional_rhyme,0.225626741,0.26183844,0.512534819
E13,d,said,2,351,533.0000003,proportional_rhyme,0.222222222,0.247863248,0.52991453
E13,d,said,3,370,582.9999995,proportional_rhyme,0.267567568,0.210810811,0.521621622
E13,t,shot,1,474,675.0000002,proportional_rhyme,0.229957806,0.375527426,0.394514768
E13,t,shot,2,509,683.0000002,proportional_rhyme,0.245579568,0.259332024,0.495088409
E13,t,shot,3,515,681.9999998,proportional_rhyme,0.182524272,0.475728155,0.341747573
E13,t,shout,1,443,649.0000008,proportional_rhyme,0.106094808,0.460496614,0.433408578
E13,t,shout,2,496,647.9999998,proportional_rhyme,0.098790323,0.4375,0.463709677
E13,t,shout,3,449,649.9999998,proportional_rhyme,0.111358575,0.38752784,0.501113586
E13,t,silt,1,372,558.9999999,proportional_rhyme,0.182795699,0.35483871,0.462365591
E13,t,silt,2,350,542.0000005,proportional_rhyme,0.191428571,0.402857143,0.405714286
E13,t,silt,3,393,556.9999997,proportional_rhyme,0.178117048,0.386768448,0.435114504
E13,t,sit,1,385,633.9999995,proportional_rhyme,0.218181818,0.522077922,0.25974026
E13,t,sit,2,360,558.0000003,proportional_rhyme,0.166666667,0.572222222,0.261111111
E13,t,sit,3,370,557.9999994,proportional_rhyme,0.189189189,0.578378378,0.232432432
E13,d,slide,1,481,792.0000004,proportional_rhyme,0.128898129,0.145530146,0.725571726
E13,d,slide,2,487,758.0000001,proportional_rhyme,0.164271047,0.135523614,0.700205339
E13,d,slide,3,417,657.9999998,proportional_rhyme,0.165467626,0.172661871,0.661870504
E13,t,soot,1,369,556.9999995,proportional_rhyme,0.2899729,0.395663957,0.314363144
E13,t,soot,2,377,556.9999995,proportional_rhyme,0.25729443,0.400530504,0.342175066
E13,t,soot,3,373,540.9999997,proportional_rhyme,0.241286863,0.490616622,0.268096515
E13,t,vet,1,415,457,proportional_rhyme,0.25060241,0.46746988,0.281927711
E13,t,vet,2,460,499.0000002,proportional_rhyme,0.173913043,0.456521739,0.369565217
E13,t,vet,3,417,484,proportional_rhyme,0.196642686,0.458033573,0.345323741
E13,t,wait,1,422,570.0000001,proportional_rhyme,0.225118483,0.390995261,0.383886256
E13,t,wait,2,454,548.0000002,proportional_rhyme,0.18061674,0.36784141,0.45154185
E13,t,wait,3,401,506.9999998,proportional_rhyme,0.187032419,0.453865337,0.359102244
E13,t,white,1,399,619.0000012,proportional_rhyme,0.320802005,0.406015038,0.273182957
E13,t,white,2,383,535.9999999,proportional_rhyme,0.224543081,0.402088773,0.373368146
E13,t,white,3,359,425.0000002,proportional_rhyme,0.116991643,0.484679666,0.398328691
E14,d,bad,1,496,519.9999999,proportional_rhyme,0.1875,0.179435484,0.633064516
E14,d,bad,2,493,508,proportional_rhyme,0.131845842,0.231237323,0.636916836
E14,d,bad,3,501,516.9999997,proportional_rhyme,0.181636727,0.181636727,0.636726547
E14,d,bed,1,496,658.0000001,proportional_rhyme,0.340725806,0.252016129,0.407258065
E14,d,bed,2,472,515.0000002,proportional_rhyme,0.271186441,0.286016949,0.44279661
E14,d,bed,3,381,403.0000001,proportional_rhyme,0.133858268,0.25984252,0.606299213
E14,d,bud,1,427,456.9999999,proportional_rhyme,0.337236534,0.292740047,0.370023419
E14,d,bud,2,419,441.9999995,proportional_rhyme,0.324582339,0.252983294,0.422434368
E14,d,bud,3,360,374.0000004,proportional_rhyme,0.247222222,0.302777778,0.45
E14,t,but,1,420,557.0000002,proportional_rhyme,0.333333333,0.419047619,0.247619048
E14,t,but,2,430,467.0000005,proportional_rhyme,0.3,0.474418605,0.225581395
E14,t,but,3,426,466.0000001,proportional_rhyme,0.328638498,0.471830986,0.199530516
E14,d,cooed,1,440,557,proportional_rhyme,0.340909091,0.147727273,0.511363636
E14,d,cooed,2,434,546.0000006,proportional_rhyme,0.297235023,0.158986175,0.543778802
E14,d,cooed,3,398,493.0000001,proportional_rhyme,0.22361809,0.190954774,0.585427136
E14,t,cut,1,456,511,proportional_rhyme,0.445175439,0.361842105,0.192982456
E14,t,cut,2,459,507.0000004,proportional_rhyme,0.420479303,0.394335512,0.185185185
E14,t,cut,3,431,490.9999996,proportional_rhyme,0.426914153,0.364269142,0.208816705
E14,d,feed,1,505,757.0000004,proportional_rhyme,0.401980198,0.162376238,0.435643564
E14,d,feed,2,429,661.0000005,proportional_rhyme,0.337995338,0.167832168,0.494172494
E14,d,feed,3,455,639.0000002,proportional_rhyme,0.285714286,0.243956044,0.47032967
E14,t,feet,1,379,527.9999995,proportional_rhyme,0.335092348,0.366754617,0.298153034
E14,t,feet,2,377,564.9999993,proportional_rhyme,0.307692308,0.371352785,0.320954907
E14,t,feet,3,408,575.0000003,proportional_rhyme,0.325980392,0.406862745,0.267156863
E14,d,find,1,509,665.9999994,proportional_rhyme,0.176817289,0.053045187,0.770137525
E14,d,find,2,539,690.9999996,proportional_rhyme,0.185528757,0.322820037,0.491651206
E14,d,find,3,552,709,proportional_rhyme,0.221014493,0.257246377,0.52173913
E14,d,fond,1,520,691.0000005,proportional_rhyme,0.246153846,0.092307692,0.661538462
E14,d,fond,2,480,614.9999999,proportional_rhyme,0.197916667,0.085416667,0.716666667
E14,d,fond,3,493,641.9999997,proportional_rhyme,0.184584178,0.064908722,0.750507099
E14,d,gild,1,577,742.0000003,proportional_rhyme,0.455805893,0.060658579,0.483535529
E14,d,gild,2,441,560.9999998,proportional_rhyme,0.514739229,0.181405896,0.303854875
E14,d,gild,3,455,502,proportional_rhyme,0.32967033,0.101098901,0.569230769
E14,d,god,1,480,622.9999996,proportional_rhyme,0.270833333,0.15625,0.572916667
E14,d,god,2,479,507.0000003,proportional_rhyme,0.256784969,0.12526096,0.617954071
E14,d,god,3,449,476.9999997,proportional_rhyme,0.20935412,0.211581292,0.579064588
E14,d,good,1,444,487.0000001,proportional_rhyme,0.382882883,0.272522523,0.344594595
E14,d,good,2,383,412.0000002,proportional_rhyme,0.27154047,0.302872063,0.425587467
E14,d,good,3,446,478.0000002,proportional_rhyme,0.378923767,0.280269058,0.340807175
E14,t,got,1,452,488.0000001,proportional_rhyme,0.305309735,0.35840708,0.336283186
E14,t,got,2,512,539.0000004,proportional_rhyme,0.34765625,0.36328125,0.2890625
E14,t,got,3,501,528.0000002,proportional_rhyme,0.337325349,0.295409182,0.367265469
E14,d,killed,1,474,572.9999999,proportional_rhyme,0.390295359,0.063291139,0.546413502
E14,d,killed,2,427,508.0000001,proportional_rhyme,0.262295082,0.06557377,0.672131148
E14,d,killed,3,365,466.9999997,proportional_rhyme,0.183561644,0.268493151,0.547945205
E14,d,lad,1,422,587.0000003,proportional_rhyme,0.241706161,0.180094787,0.578199052
E14,d,lad,2,421,574.0000011,proportional_rhyme,0.225653207,0.225653207,0.548693587
E14,d,lad,3,455,512,proportional_rhyme,0.171428571,0.224175824,0.604395604
E14,t,late,1,417,526.9999995,proportional_rhyme,0.470023981,0.230215827,0.299760192
E14,t,late,2,388,510.9999993,proportional_rhyme,0.360824742,0.278350515,0.360824742
E14,t,late,3,413,483.9999995,proportional_rhyme,0.302663438,0.302663438,0.394673123
E14,t,neat,1,343,624.0000002,proportional_rhyme,0.139941691,0.466472303,0.393586006
E14,t,neat,2,321,465.9999998,proportional_rhyme,0.14953271,0.439252336,0.411214953
E14,t,neat,3,529,645.9999999,proportional_rhyme,0.465028355,0.255198488,0.279773157
E14,d,need,1,530,660.9999993,proportional_rhyme,0.418867925,0.171698113,0.409433962
E14,d,need,2,465,615.9999999,proportional_rhyme,0.275268817,0.159139785,0.565591398
E14,d,need,3,434,531.9999998,proportional_rhyme,0.218894009,0.142857143,0.638248848
E14,t,night,1,439,588.0000004,proportional_rhyme,0.412300683,0.287015945,0.300683371
E14,t,night,2,402,517.0000004,proportional_rhyme,0.300995025,0.402985075,0.2960199
E14,t,night,3,448,542.9999997,proportional_rhyme,0.308035714,0.283482143,0.408482143
E14,t,not,1,487,582.9999999,proportional_rhyme,0.291581109,0.31211499,0.396303901
E14,t,not,2,475,562.9999992,proportional_rhyme,0.271578947,0.269473684,0.458947368
E14,t,not,3,422,440,proportional_rhyme,0.199052133,0.315165877,0.485781991
E14,t,pat,1,424,466.0000003,proportional_rhyme,0.252358491,0.396226415,0.351415094
E14,t,pat,2,449,501.9999999,proportional_rhyme,0.233853007,0.438752784,0.327394209
E14,t,pat,3,381,419,proportional_rhyme,0.165354331,0.480314961,0.354330709
E14,t,pet,1,369,400.9999997,proportional_rhyme,0.317073171,0.430894309,0.25203252
E14,t,pet,2,400,434.9999999,proportional_rhyme,0.3425,0.4,0.2575
E14,t,pet,3,356,410.9999998,proportional_rhyme,0.216292135,0.438202247,0.345505618
E14,d,pond,1,522,613.0000002,proportional_rhyme,0.27394636,0.011494253,0.714559387
E14,d,pond,2,536,611.9999996,proportional_rhyme,0.188432836,0.074626866,0.736940299
E14,d,pond,3,502,566,proportional_rhyme,0.151394422,0.183266932,0.665338645
E14,t,pot,1,451,492.9999996,proportional_rhyme,0.308203991,0.272727273,0.419068736
E14,t,pot,2,411,468.9999998,proportional_rhyme,0.240875912,0.403892944,0.355231144
E14,t,pot,3,400,464.9999999,proportional_rhyme,0.2225,0.4,0.3775
E14,d,pound,1,463,567.0000002,proportional_rhyme,0.146868251,0.13174946,0.721382289
E14,d,pound,2,499,574.0000001,proportional_rhyme,0.178356713,0.118236473,0.703406814
E14,d,pound,3,517,587.9999998,proportional_rhyme,0.16827853,0.085106383,0.746615087
E14,t,pout,1,426,479.0000002,proportional_rhyme,0.274647887,0.34741784,0.377934272
E14,t,pout,2,349,423.9999998,proportional_rhyme,0.146131805,0.378223496,0.475644699
E14,t,pout,3,429,502.0000002,proportional_rhyme,0.272727273,0.405594406,0.321678322
E14,t,put,1,401,461.0000001,proportional_rhyme,0.279301746,0.381546135,0.33915212
E14,t,put,2,397,483.0000005,proportional_rhyme,0.329974811,0.337531486,0.332493703
E14,t,put,3,410,482.9999998,proportional_rhyme,0.246341463,0.504878049,0.248780488
E14,d,ride,1,512,689.9999995,proportional_rhyme,0.2734375,0.125,0.6015625
E14,d,ride,2,513,689.0000004,proportional_rhyme,0.28460039,0.130604288,0.584795322
E14,d,ride,3,481,625,proportional_rhyme,0.282744283,0.147609148,0.56964657
E14,d,rod,1,463,625,proportional_rhyme,0.215982721,0.198704104,0.585313175
E14,d,rod,2,425,548.9999997,proportional_rhyme,0.247058824,0.181176471,0.571764706
E14,d,rod,3,401,492.0000002,proportional_rhyme,0.184538653,0.201995012,0.613466334
E14,d,rode,1,412,582.0000001,proportional_rhyme,0.274271845,0.167475728,0.558252427
E14,d,rode,2,446,657.9999992,proportional_rhyme,0.349775785,0.089686099,0.560538117
E14,d,rode,3,416,623.9999997,proportional_rhyme,0.322115385,0.134615385,0.543269231
E14,d,sad,1,501,683.0000005,proportional_rhyme,0.223552894,0.167664671,0.608782435
E14,d,sad,2,473,682.0000001,proportional_rhyme,0.154334038,0.181818182,0.66384778
E14,d,sad,3,478,665.9999997,proportional_rhyme,0.165271967,0.234309623,0.60041841
E14,d,said,1,367,540.0000005,proportional_rhyme,0.163487738,0.307901907,0.528610354
E14,d,said,2,398,558.9999998,proportional_rhyme,0.228643216,0.256281407,0.515075377
E14,d,said,3,395,567,proportional_rhyme,0.288607595,0.230379747,0.481012658
E14,t,shot,1,456,634.0000002,proportional_rhyme,0.342105263,0.350877193,0.307017544
E14,t,shot,2,361,582.9999997,proportional_rhyme,0.188365651,0.412742382,0.398891967
E14,t,shot,3,433,650.0000002,proportional_rhyme,0.237875289,0.415704388,0.346420323
E14,t,shout,1,466,641.0000005,proportional_rhyme,0.309012876,0.332618026,0.358369099
E14,t,shout,2,420,648.9999997,proportional_rhyme,0.185714286,0.285714286,0.528571429
E14,t,shout,3,390,557.0000002,proportional_rhyme,0.176923077,0.394871795,0.428205128
E14,t,silt,1,443,664.9999995,proportional_rhyme,0.415349887,0.218961625,0.365688488
E14,t,silt,2,366,572.9999995,proportional_rhyme,0.300546448,0.308743169,0.390710383
E14,t,silt,3,380,625,proportional_rhyme,0.365789474,0.357894737,0.276315789
E14,t,sit,1,301,498.9999999,proportional_rhyme,0.139534884,0.551495017,0.3089701
E14,t,sit,2,314,506.9999996,proportional_rhyme,0.27388535,0.439490446,0.286624204
E14,t,sit,3,274,491.9999992,proportional_rhyme,0.178832117,0.45620438,0.364963504
E14,d,slide,1,430,673.9999998,proportional_rhyme,0.204651163,0.127906977,0.66744186
E14,d,slide,2,444,689.9999999,proportional_rhyme,0.182432432,0.092342342,0.725225225
E14,d,slide,3,457,709.0000007,proportional_rhyme,0.253829322,0.148796499,0.597374179
E14,t,soot,1,321,557.9999992,proportional_rhyme,0.31152648,0.46105919,0.22741433
E14,t,soot,2,372,608.0000003,proportional_rhyme,0.322580645,0.411290323,0.266129032
E14,t,soot,3,355,597.9999999,proportional_rhyme,0.284507042,0.461971831,0.253521127
E14,t,vet,1,505,715.9999996,proportional_rhyme,0.423762376,0.338613861,0.237623762
E14,t,vet,2,525,657,proportional_rhyme,0.455238095,0.306666667,0.238095238
E14,t,vet,3,535,639.0000003,proportional_rhyme,0.471028037,0.304672897,0.224299065
E14,t,wait,1,362,550.9999999,proportional_rhyme,0.444751381,0.240331492,0.314917127
E14,t,wait,2,341,523.9999998,proportional_rhyme,0.407624633,0.272727273,0.319648094
E14,t,wait,3,384,550.9999996,proportional_rhyme,0.401041667,0.2890625,0.309895833
E14,t,white,1,367,483.9999999,proportional_rhyme,0.474114441,0.196185286,0.329700272
E14,t,white,2,281,489.9999989,proportional_rhyme,0.419928826,0.377224199,0.202846975
E14,t,white,3,318,426.0000001,proportional_rhyme,0.311320755,0.336477987,0.352201258
E15,d,bad,1,408,430.9999995,proportional_rhyme,0.205882353,0.117647059,0.676470588
E15,d,bad,2,458,501.0000004,proportional_rhyme,0.242358079,0.100436681,0.65720524
E15,d,bad,3,445,488.9999999,proportional_rhyme,0.258426966,0.152808989,0.588764045
E15,d,bed,1,370,385.9999999,proportional_rhyme,0.316216216,0.159459459,0.524324324
E15,d,bed,2,394,432,proportional_rhyme,0.23857868,0.218274112,0.543147208
E15,d,bed,3,402,422,proportional_rhyme,0.323383085,0.15920398,0.517412935
E15,d,bud,1,374,398.0000002,proportional_rhyme,0.259358289,0.227272727,0.513368984
E15,d,bud,2,435,452.9999998,proportional_rhyme,0.23908046,0.287356322,0.473563218
E15,d,bud,3,400,431,proportional_rhyme,0.0925,0.42,0.4875
E15,t,but,1,367,402.9999996,proportional_rhyme,0.329700272,0.280653951,0.389645777
E15,t,but,2,412,429.0000002,proportional_rhyme,0.393203883,0.252427184,0.354368932
E15,t,but,3,404,416.0000001,proportional_rhyme,0.388613861,0.245049505,0.366336634
E15,d,cooed,1,380,489.9999994,proportional_rhyme,0.302631579,0.128947368,0.568421053
E15,d,cooed,2,407,515.9999999,proportional_rhyme,0.265356265,0.100737101,0.633906634
E15,d,cooed,3,432,536.0000002,proportional_rhyme,0.358796296,0.046296296,0.594907407
E15,t,cut,1,317,403.0000001,proportional_rhyme,0.318611987,0.324921136,0.356466877
E15,t,cut,2,341,420.9999995,proportional_rhyme,0.281524927,0.413489736,0.304985337
E15,t,cut,3,341,465.0000002,proportional_rhyme,0.302052786,0.357771261,0.340175953
E15,d,feed,1,474,535.0000002,proportional_rhyme,0.253164557,0.135021097,0.611814346
E15,d,feed,2,474,598.9999998,proportional_rhyme,0.196202532,0.162447257,0.641350211
E15,d,feed,3,461,584.9999993,proportional_rhyme,0.182212581,0.143167028,0.67462039
E15,t,feet,1,337,442,proportional_rhyme,0.24925816,0.329376855,0.421364985
E15,t,feet,2,376,469.0000005,proportional_rhyme,0.281914894,0.35106383,0.367021277
E15,t,feet,3,355,522.9999997,proportional_rhyme,0.301408451,0.335211268,0.363380282
E15,d,find,1,521,684.0000004,proportional_rhyme,0.220729367,0.034548944,0.744721689
E15,d,find,2,527,686.0000003,proportional_rhyme,0.229601518,0.064516129,0.705882353
E15,d,find,3,463,647,proportional_rhyme,0.151187905,0.082073434,0.766738661
E15,d,fond,1,484,625,proportional_rhyme,0.202479339,0.016528926,0.780991736
E15,d,fond,2,502,665.9999998,proportional_rhyme,0.187250996,0.027888446,0.784860558
E15,d,gild,1,473,502.9999999,proportional_rhyme,0.207188161,0.044397463,0.748414376
E15,d,gild,2,516,557.9999999,proportional_rhyme,0.217054264,0.089147287,0.69379845
E15,d,gild,3,549,595.9999997,proportional_rhyme,0.245901639,0.023679417,0.730418944
E15,d,god,1,448,489.9999996,proportional_rhyme,0.223214286,0.140625,0.636160714
E15,d,god,2,473,516.0000004,proportional_rhyme,0.209302326,0.145877378,0.644820296
E15,d,god,3,475,508,proportional_rhyme,0.223157895,0.126315789,0.650526316
E15,d,good,1,365,399.0000002,proportional_rhyme,0.284931507,0.194520548,0.520547945
E15,d,good,2,369,402.9999997,proportional_rhyme,0.257452575,0.18699187,0.555555556
E15,d,good,3,371,405.9999998,proportional_rhyme,0.253369272,0.180592992,0.566037736
E15,t,got,1,369,401.9999999,proportional_rhyme,0.281842818,0.195121951,0.52303523
E15,t,got,2,411,446.0000003,proportional_rhyme,0.350364964,0.214111922,0.435523114
E15,t,got,3,392,445.0000002,proportional_rhyme,0.280612245,0.255102041,0.464285714
E15,d,killed,1,461,559,proportional_rhyme,0.221258134,0.075921909,0.702819957
E15,d,killed,2,504,601.0000003,proportional_rhyme,0.33531746,0.053571429,0.611111111
E15,d,lad,1,428,579.9999996,proportional_rhyme,0.28271028,0.16588785,0.551401869
E15,d,lad,2,447,615.9999997,proportional_rhyme,0.248322148,0.167785235,0.583892617
E15,d,lad,3,450,621.0000001,proportional_rhyme,0.242222222,0.166666667,0.591111111
E15,t,late,1,357,521.0000003,proportional_rhyme,0.308123249,0.296918768,0.394957983
E15,t,late,2,386,555.0000004,proportional_rhyme,0.29015544,0.321243523,0.388601036
E15,t,late,3,409,554,proportional_rhyme,0.371638142,0.273838631,0.354523227
E15,t,neat,1,418,535.0000001,proportional_rhyme,0.346889952,0.299043062,0.354066986
E15,t,neat,2,401,496.0000006,proportional_rhyme,0.334164589,0.319201995,0.346633416
E15,t,neat,3,448,530.9999999,proportional_rhyme,0.272321429,0.261160714,0.466517857
E15,d,need,1,443,550.0000003,proportional_rhyme,0.268623025,0.137697517,0.593679458
E15,d,need,2,444,578,proportional_rhyme,0.292792793,0.146396396,0.560810811
E15,d,need,3,479,585.9999995,proportional_rhyme,0.275574113,0.152400835,0.572025052
E15,t,night,1,384,457.0000006,proportional_rhyme,0.278645833,0.333333333,0.388020833
E15,t,night,2,425,523.0000006,proportional_rhyme,0.294117647,0.329411765,0.376470588
E15,t,night,3,473,563.9999995,proportional_rhyme,0.32769556,0.342494715,0.329809725
E15,t,not,1,445,567.0000004,proportional_rhyme,0.24494382,0.44494382,0.31011236
E15,t,not,2,411,471.9999999,proportional_rhyme,0.330900243,0.343065693,0.326034063
E15,t,not,3,442,506.0000003,proportional_rhyme,0.287330317,0.34841629,0.364253394
E15,t,pat,1,383,484.9999998,proportional_rhyme,0.255874674,0.331592689,0.412532637
E15,t,pat,2,478,532.9999997,proportional_rhyme,0.391213389,0.255230126,0.353556485
E15,t,pat,3,420,504.0000002,proportional_rhyme,0.361904762,0.242857143,0.395238095
E15,t,pet,1,352,418.9999997,proportional_rhyme,0.335227273,0.329545455,0.335227273
E15,t,pet,2,350,431.0000001,proportional_rhyme,0.4,0.242857143,0.357142857
E15,t,pet,3,394,449.9999998,proportional_rhyme,0.423857868,0.327411168,0.248730964
E15,d,pond,1,499,567.9999998,proportional_rhyme,0.230460922,0.014028056,0.755511022
E15,d,pond,2,473,563.9999995,proportional_rhyme,0.270613108,0.052854123,0.67653277
E15,t,pot,1,433,526.9999997,proportional_rhyme,0.300230947,0.355658199,0.344110855
E15,t,pot,2,447,526,proportional_rhyme,0.346756152,0.241610738,0.41163311
E15,t,pot,3,437,538,proportional_rhyme,0.329519451,0.354691076,0.315789474
E15,d,pound,1,560,634.0000001,proportional_rhyme,0.183928571,0.089285714,0.726785714
E15,d,pound,2,551,646.9999999,proportional_rhyme,0.206896552,0.070780399,0.722323049
E15,t,put,1,385,451.9999997,proportional_rhyme,0.381818182,0.353246753,0.264935065
E15,t,put,2,426,473.0000002,proportional_rhyme,0.460093897,0.286384977,0.253521127
E15,t,put,3,385,436,proportional_rhyme,0.368831169,0.342857143,0.288311688
E15,d,ride,1,329,487.0000005,proportional_rhyme,0.209726444,0.182370821,0.607902736
E15,d,ride,2,384,546.0000002,proportional_rhyme,0.270833333,0.075520833,0.653645833
E15,d,rod,1,413,517.0000003,proportional_rhyme,0.358353511,0.060532688,0.581113801
E15,d,rod,2,388,563.0000004,proportional_rhyme,0.275773196,0.110824742,0.613402062
E15,d,rod,3,321,484.0000004,proportional_rhyme,0.323987539,0.093457944,0.582554517
E15,d,rode,1,291,455.0000004,proportional_rhyme,0.298969072,0.226804124,0.474226804
E15,d,rode,2,303,554.9999999,proportional_rhyme,0.366336634,0.207920792,0.425742574
E15,d,rode,3,297,526.0000003,proportional_rhyme,0.35016835,0.225589226,0.424242424
E15,d,sad,1,410,599.9999994,proportional_rhyme,0.258536585,0.097560976,0.643902439
E15,d,sad,2,433,622.0000001,proportional_rhyme,0.251732102,0.115473441,0.632794457
E15,d,sad,3,450,659.0000003,proportional_rhyme,0.266666667,0.075555556,0.657777778
E15,d,said,1,382,590.9999992,proportional_rhyme,0.232984293,0.159685864,0.607329843
E15,d,said,2,436,669.9999996,proportional_rhyme,0.293577982,0.211009174,0.495412844
E15,d,said,3,427,610.9999993,proportional_rhyme,0.264637002,0.283372365,0.451990632
E15,t,shot,1,378,544.0000001,proportional_rhyme,0.214285714,0.425925926,0.35978836
E15,t,shot,2,468,623.9999992,proportional_rhyme,0.305555556,0.282051282,0.412393162
E15,t,shot,3,425,610.0000004,proportional_rhyme,0.272941176,0.287058824,0.44
E15,t,shout,1,430,590.9999994,proportional_rhyme,0.281395349,0.302325581,0.41627907
E15,t,shout,2,479,632.0000003,proportional_rhyme,0.311064718,0.248434238,0.440501044
E15,t,shout,3,419,577.9999998,proportional_rhyme,0.303102625,0.262529833,0.434367542
E15,t,silt,1,422,608.0000003,proportional_rhyme,0.383886256,0.255924171,0.360189573
E15,t,silt,2,467,676.0000004,proportional_rhyme,0.417558887,0.265524625,0.316916488
E15,t,silt,3,434,619.0000002,proportional_rhyme,0.352534562,0.262672811,0.384792627
E15,t,sit,1,308,521.9999993,proportional_rhyme,0.402597403,0.279220779,0.318181818
