Speaker,Sound,Word,set,phon_ctxt_stress,syllable,Item.Word,onset_has_nasal,onset_has_lateral,onset_has_rhotic,coda_has_nasal,coda_has_lateral,coda_has_rhotic,has_long_vowel,syllable_duration,word_duration,num_of_segments,combo,Type,burst,closure,vowel
E10,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.623027539,3,E10_rode_1,reannoted,0.201292465,0.02456275,0.265741074
E10,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.683957207,3,E10_rode_2,reannoted,0.162227974,0.042115824,0.248495561
E10,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.616063924,4,E10_silt_3,reannoted,0.098843261,0.130271206,0.065529762
E10,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.647757262,4,E10_silt_2,reannoted,0.119017002,0.149964749,0.065266302
E10,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,NA,0.705849316,4,E10_silt_1,reannoted,0.117230462,0.164024499,0.031742323
E10,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.619170335,4,E10_slide_3,reannoted,0.088529182,0.030665825,0.237385031
E10,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.632061188,4,E10_slide_1,reannoted,0.069816542,0.046484518,0.278272702
E10,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.6338322,4,E10_slide_2,reannoted,0.087669675,0.036196972,0.254674221
E11,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.763265306,4,E11_find_1,reannoted,0.062014763,0.076904286,0.250400465
E11,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.786485261,4,E11_find_3,reannoted,0.024652543,0.036739436,0.244131731
E11,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.914104308,4,E11_find_2,reannoted,0.036721045,0.024685351,0.264209509
E11,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.752743764,4,E11_fond_1,reannoted,0.031507256,0.022122494,0.235467358
E11,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.836099773,4,E11_fond_3,reannoted,0.028985526,0.01432876,0.267057422
E11,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.540589569,4,E11_gild_3,reannoted,0.071230457,0.077278728,0.151496349
E11,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.562902494,4,E11_gild_2,reannoted,0.104276666,0.076087408,0.138783741
E11,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.591836735,4,E11_gild_1,reannoted,0.133263039,0.071964038,0.158540673
E11,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.596825397,4,E11_killed_2,reannoted,0.12112243,0.052979676,0.157265529
E11,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.598276644,4,E11_killed_1,reannoted,0.116696099,0.053995811,0.131103229
E11,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.704399093,4,E11_killed_3,reannoted,0.128384062,0.058637642,0.139365224
E11,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.57968254,3,E11_lad_3,reannoted,0.068203732,0.091858428,0.266373253
E11,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.597913832,3,E11_lad_1,reannoted,0.077082321,0.090619635,0.258287807
E11,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.683900227,3,E11_lad_2,reannoted,0.068717242,0.091843894,0.277616849
E11,/t/,late,1,yes,1,late,no,yes,no,no,no,no,no,NA,0.570884354,3,E11_late_1,reannoted,0.163530735,0.114484598,0.148841898
E11,/t/,late,2,yes,1,late,no,yes,no,no,no,no,no,NA,0.708752834,3,E11_late_2,reannoted,0.147382335,0.107999373,0.202649005
E11,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.715646259,3,E11_late_3,reannoted,0.190695376,0.129615605,0.178253453
E11,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.624580499,3,E11_neat_2,reannoted,0.154234866,0.15033189,0.149833885
E11,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.651609977,3,E11_neat_3,reannoted,0.137486698,0.156634167,0.134252786
E11,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.692698413,3,E11_neat_1,reannoted,0.146581192,0.139446107,0.135811683
E11,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.638367347,3,E11_need_2,reannoted,0.084026409,0.108671399,0.268814892
E11,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.669297052,3,E11_need_3,reannoted,0.057288674,0.088240676,0.276819503
E11,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.676462585,3,E11_need_1,reannoted,0.092443928,0.091634193,0.288393703
E11,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.668752834,3,E11_night_3,reannoted,0.146822157,0.141263362,0.19644233
E11,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.724897959,3,E11_night_2,reannoted,0.197992873,0.158034105,0.208735981
E11,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.838820862,3,E11_night_1,reannoted,0.210315841,0.157677357,0.211852782
E11,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.756190476,3,E11_not_3,reannoted,0.165621804,0.118088028,0.276138665
E11,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.764353741,3,E11_not_2,reannoted,0.154882899,0.148238535,0.247396854
E11,/t/,not,1,yes,1,not,yes,no,no,no,no,no,no,NA,0.793378685,3,E11_not_1,reannoted,0.155267207,0.142278594,0.23632309
E11,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.645260771,4,E11_pond_3,reannoted,0.082793422,0.054328805,0.199205803
E11,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.652426304,4,E11_pond_1,reannoted,0.066637108,0.137737296,0.244848487
E11,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.724535147,4,E11_pond_2,reannoted,0.089890729,0.065125136,0.237337237
E11,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.729251701,4,E11_pound_2,reannoted,0.062634705,0.040190608,0.281903537
E11,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.761088435,4,E11_pound_1,reannoted,0.072393321,0.023207256,0.266275091
E11,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.829115646,4,E11_pound_3,reannoted,0.058624128,0.035389046,0.303991616
E11,/d/,ride,2,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.871655329,3,E11_ride_2,reannoted,0.087960069,0.086026326,0.508475024
E11,/d/,ride,1,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.897142857,3,E11_ride_1,reannoted,0.08184691,0.090910913,0.443590879
E11,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.93324263,3,E11_ride_3,reannoted,0.083145678,0.102195718,0.512475373
E11,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.699501134,3,E11_rod_1,reannoted,0.098566275,0.093719737,0.373364276
E11,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.785124717,3,E11_rod_3,reannoted,0.050879388,0.108264637,0.421676171
E11,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.803809524,3,E11_rod_2,reannoted,0.073480089,0.108329358,0.415905911
E11,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.57260771,3,E11_rode_1,reannoted,0.081846561,0.074965074,0.241056575
E11,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.649342404,3,E11_rode_3,reannoted,0.07352003,0.09759351,0.25733143
E11,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.650612245,3,E11_rode_2,reannoted,0.075963492,0.092827743,0.248396887
E11,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.68553288,4,E11_silt_3,reannoted,0.141060417,0.089683043,0.08634707
E11,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,NA,0.702312925,4,E11_silt_1,reannoted,0.181481659,0.088841214,0.096052001
E11,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.704217687,4,E11_silt_2,reannoted,0.127773766,0.096354396,0.070780337
E11,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.816326531,4,E11_slide_2,reannoted,0.047806598,0.071924317,0.342946782
E11,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.829024943,4,E11_slide_3,reannoted,0.060290249,0.074735377,0.33580132
E11,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.830204082,4,E11_slide_1,reannoted,0.066087397,0.061447172,0.333592739
E13,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.649489539,4,E13_find_1,reannoted,0.090641369,0.079654537,0.348394633
E13,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.650192996,4,E13_find_3,reannoted,0.0283528,0.142828825,0.288984825
E13,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.665977324,4,E13_find_2,reannoted,0.071414412,0.070041058,0.318872446
E13,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.612342031,4,E13_fond_1,reannoted,0.086521307,0.028840436,0.319867145
E13,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.682086168,4,E13_fond_3,reannoted,0.07416112,0.083774599,0.317999313
E13,/d/,fond,2,yes,1,fond,no,no,no,yes,no,no,no,NA,0.774512472,4,E13_fond_2,reannoted,0.078865572,0.045320685,0.323742893
E13,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.601691429,4,E13_gild_1,reannoted,0.079654537,0.116735097,0.078186664
E13,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.620033258,4,E13_gild_2,reannoted,0.078281183,0.129095284,0.116735097
E13,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.629136261,4,E13_gild_3,reannoted,0.101386162,0.133215346,0.135418147
E13,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.549728395,4,E13_killed_3,reannoted,0.043947331,0.082401245,0.102020075
E13,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.577447228,4,E13_killed_1,reannoted,0.076155704,0.063975411,0.060759011
E13,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.600132549,4,E13_killed_2,reannoted,0.062487611,0.083087922,0.06694326
E13,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.607467876,3,E13_lad_3,reannoted,0.070041058,0.064305769,0.307485257
E13,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.614790765,3,E13_lad_2,reannoted,0.089268015,0.065920996,0.278790879
E13,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.618941166,3,E13_lad_1,reannoted,0.109453513,0.071414412,0.281544245
E13,/t/,late,2,yes,1,late,no,yes,no,no,no,no,no,NA,0.539337468,3,E13_late_2,reannoted,0.111241681,0.140082116,0.172927614
E13,/t/,late,1,yes,1,late,no,yes,no,no,no,no,no,NA,0.541036348,3,E13_late_1,reannoted,0.105748264,0.133215346,0.199083481
E13,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.555715366,3,E13_late_3,reannoted,0.108494973,0.146948887,0.182656093
E13,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.390873016,3,E13_neat_2,reannoted,0.045320685,0.140082116,0.154945061
E13,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.441783825,3,E13_neat_3,reannoted,0.070041058,0.193642926,0.101078337
E13,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.483116756,3,E13_neat_1,reannoted,0.079654537,0.120855159,0.185417336
E13,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.456538171,3,E13_need_3,reannoted,0.03021379,0.084925845,0.276847706
E13,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.523718821,3,E13_need_2,reannoted,0.0580793,0.068572249,0.296739937
E13,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.556856081,3,E13_need_1,reannoted,0.096134786,0.063174288,0.305372766
E13,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.441814059,3,E13_night_2,reannoted,0.056307517,0.19105268,0.140237014
E13,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.488696145,3,E13_night_3,reannoted,0.054934163,0.197762988,0.122248311
E13,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.514200449,3,E13_night_1,reannoted,0.053560809,0.167549198,0.167464767
E13,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.525976316,3,E13_not_2,reannoted,0.054934163,0.174457431,0.180852819
E13,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.5487226,3,E13_not_3,reannoted,0.06729435,0.234843548,0.156334337
E13,/t/,not,1,yes,1,not,yes,no,no,no,no,no,no,NA,0.610612638,3,E13_not_1,reannoted,0.118108451,0.170295906,0.189335863
E13,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.591579743,4,E13_pond_2,reannoted,0.059054226,0.152442303,0.206003112
E13,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.618639456,4,E13_pond_3,reannoted,0.052187455,0.168922552,0.20004729
E13,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.67488355,4,E13_pond_1,reannoted,0.079654537,0.159693501,0.20807279
E13,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.600155491,4,E13_pound_3,reannoted,0.035707206,0.151068949,0.163355237
E13,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.649955885,4,E13_pound_2,reannoted,0.059054226,0.175698114,0.166386211
E13,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.677286961,4,E13_pound_1,reannoted,0.071414412,0.131651403,0.214782969
E13,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.590702948,3,E13_ride_3,reannoted,0.050855564,0.075534475,0.265243588
E13,/d/,ride,2,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.599827664,3,E13_ride_2,reannoted,0.054934163,0.087894661,0.179679384
E13,/d/,ride,1,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.703279848,3,E13_ride_1,reannoted,0.063174288,0.151554376,0.290375607
E13,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.511247961,3,E13_rod_3,reannoted,0.038453914,0.085855701,0.236074893
E13,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.579133996,3,E13_rod_2,reannoted,0.06729435,0.089875292,0.241343886
E13,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.632648496,3,E13_rod_1,reannoted,0.071414412,0.095794158,0.266788031
E13,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.54638014,3,E13_rode_1,reannoted,0.082401245,0.087894661,0.216407637
E13,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.594603175,3,E13_rode_2,reannoted,0.053560809,0.099362278,0.207529921
E13,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.601995465,3,E13_rode_3,reannoted,0.058824225,0.127280827,0.194430256
E13,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.542101285,4,E13_silt_2,reannoted,0.045320685,0.148264741,0.074780943
E13,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.557449519,4,E13_silt_3,reannoted,0.050814101,0.173042614,0.05621579
E13,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.658228269,4,E13_slide_3,reannoted,0.066763197,0.093388078,0.25522062
E13,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.758695273,4,E13_slide_2,reannoted,0.061800934,0.079654537,0.327685945
E13,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.792954646,4,E13_slide_1,reannoted,0.054934163,0.072787766,0.345928005
E14,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.666020112,4,E14_find_1,reannoted,0.064547642,0.041200622,0.248203801
E14,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.691546237,4,E14_find_2,reannoted,0.056307517,0.173263807,0.179061437
E14,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.709263855,4,E14_find_3,reannoted,0.083774599,0.159309074,0.175823752
E14,/d/,fond,2,yes,1,fond,no,no,no,yes,no,no,no,NA,0.615151265,4,E14_fond_2,reannoted,0.065920996,0.039140591,0.116533777
E14,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.642401672,4,E14_fond_3,reannoted,0.061800934,0.148778987,0.116279175
E14,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.69158178,4,E14_fond_1,reannoted,0.118108451,0.055061942,0.129579605
E14,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.502435216,4,E14_gild_3,reannoted,0.112303816,0.083133993,0.063494108
E14,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.561734142,4,E14_gild_2,reannoted,0.182311389,0.088967958,0.068683941
E14,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.742014979,4,E14_gild_1,reannoted,0.179157261,0.068667704,0.069991197
E14,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.467693844,4,E14_killed_3,reannoted,0.070007573,0.097334688,0.035933949
E14,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.508570884,4,E14_killed_2,reannoted,0.093343431,0.090426449,0.046275112
E14,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.573210169,4,E14_killed_1,reannoted,0.122513253,0.075841538,0.040864669
E14,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.51217466,3,E14_lad_3,reannoted,0.064173609,0.101085352,0.275269339
E14,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.574821435,3,E14_lad_2,reannoted,0.088967958,0.093469377,0.231486693
E14,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.587048273,3,E14_lad_1,reannoted,0.09861251,0.081675502,0.24028007
E14,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.484509226,3,E14_late_3,reannoted,0.115220798,0.120427474,0.163897207
E14,/t/,late,2,yes,1,late,no,yes,no,no,no,no,no,NA,0.511720669,3,E14_late_2,reannoted,0.113762307,0.115220798,0.142257641
E14,/t/,late,1,yes,1,late,no,yes,no,no,no,no,no,NA,0.527790993,3,E14_late_1,reannoted,0.177935916,0.094066577,0.125517318
E14,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.466261603,3,E14_neat_2,reannoted,0.049588698,0.140087092,0.132740036
E14,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.62430401,3,E14_neat_1,reannoted,0.046671716,0.160001849,0.135086906
E14,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.646241348,3,E14_neat_3,reannoted,0.180852898,0.134330709,0.138517517
E14,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.532718064,3,E14_need_3,reannoted,0.071466064,0.081675502,0.25923482
E14,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.616424761,3,E14_need_2,reannoted,0.128438512,0.086050976,0.252829734
E14,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.661788027,3,E14_need_1,reannoted,0.201271773,0.096260413,0.212095208
E14,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.517088234,3,E14_night_2,reannoted,0.107928342,0.160434022,0.119312187
E14,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.543359107,3,E14_night_3,reannoted,0.122513253,0.125962012,0.183567775
E14,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.588273693,3,E14_night_1,reannoted,0.160304054,0.126310516,0.13219507
E14,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.440855283,3,E14_not_3,reannoted,0.055422662,0.202730264,0.137098164
E14,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.563269938,3,E14_not_2,reannoted,0.093343431,0.161892513,0.185012454
E14,/t/,not,1,yes,1,not,yes,no,no,no,no,no,no,NA,0.583665214,3,E14_not_1,reannoted,0.123971744,0.151683076,0.19252281
E14,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.566158511,4,E14_pond_3,reannoted,0.067090591,0.091041369,0.14231223
E14,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.612818894,4,E14_pond_2,reannoted,0.081675502,0.068549082,0.139676376
E14,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.613962957,4,E14_pond_1,reannoted,0.121054762,0.040837751,0.132650008
E14,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.567655032,4,E14_pound_1,reannoted,0.057164862,0.060870032,0.191669562
E14,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.574445906,4,E14_pound_2,reannoted,0.059798136,0.058339644,0.23347592
E14,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.588649474,4,E14_pound_3,reannoted,0.08009547,0.058461185,0.244220066
E14,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.625099269,3,E14_ride_3,reannoted,0.119596271,0.070302968,0.274908273
E14,/d/,ride,2,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.689496788,3,E14_ride_2,reannoted,0.139254042,0.077300029,0.290980426
E14,/d/,ride,1,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.690638027,3,E14_ride_1,reannoted,0.129805709,0.070007573,0.304391264
E14,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.492758908,3,E14_rod_3,reannoted,0.0656321,0.096326664,0.232536185
E14,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.549366608,3,E14_rod_2,reannoted,0.070007573,0.080217011,0.266903873
E14,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.625558086,3,E14_rod_1,reannoted,0.084592484,0.096260413,0.268503729
E14,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.582302672,3,E14_rode_1,reannoted,0.110845324,0.071338106,0.230351647
E14,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.62450724,3,E14_rode_3,reannoted,0.106469851,0.05692242,0.22687203
E14,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.658830567,3,E14_rode_2,reannoted,0.130415606,0.051047189,0.242520077
E14,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.573688274,4,E14_silt_2,reannoted,0.109386833,0.112970343,0.03624802
E14,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.625892859,4,E14_silt_3,reannoted,0.09188494,0.135156288,0.038889738
E14,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,NA,0.66542106,4,E14_silt_1,reannoted,0.168946271,0.106469851,0.036799414
E14,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.674503692,4,E14_slide_1,reannoted,0.074383047,0.0656321,0.275986082
E14,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.690817356,4,E14_slide_2,reannoted,0.055422662,0.083133993,0.253777453
E14,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.709045207,4,E14_slide_3,reannoted,0.106412338,0.072924556,0.268098525
E15,/d/,find,1,yes,1,find,no,no,no,yes,no,no,yes,NA,0.655552073,4,E15_find_1,reannoted,0.077173388,0.109447781,0.218191799
E15,/d/,find,3,yes,1,find,no,no,no,yes,no,no,yes,NA,0.66739229,4,E15_find_3,reannoted,0.058123552,0.087609124,0.16234832
E15,/d/,find,2,yes,1,find,no,no,no,yes,no,no,yes,NA,0.706122449,4,E15_find_2,reannoted,0.043965006,0.128805032,0.190309126
E15,/d/,fond,1,yes,1,fond,no,no,no,yes,no,no,no,NA,0.645714286,4,E15_fond_1,reannoted,0.096094658,0.06164563,0.202039236
E15,/d/,fond,2,yes,1,fond,no,no,no,yes,no,no,no,NA,0.686258503,4,E15_fond_2,reannoted,0.072374092,0.079776698,0.170432036
E15,/d/,fond,3,yes,1,fond,no,no,no,yes,no,no,no,NA,0.68952381,4,E15_fond_3,reannoted,0.059245418,0.070711164,0.17949757
E15,/d/,gild,1,yes,1,gild,no,no,no,no,yes,no,no,NA,0.523174603,4,E15_gild_1,reannoted,0.08413567,0.063458737,0.099720872
E15,/d/,gild,2,yes,1,gild,no,no,no,no,yes,no,no,NA,0.578594104,4,E15_gild_2,reannoted,0.082006151,0.163179609,0.087029125
E15,/d/,gild,3,yes,1,gild,no,no,no,no,yes,no,no,NA,0.616780045,4,E15_gild_3,reannoted,0.046674914,0.092468445,0.090655338
E15,/d/,killed,2,yes,1,killed,no,no,no,no,yes,no,no,NA,0.579773243,4,E15_killed_2,reannoted,0.061665388,0.058186924,0.071230628
E15,/d/,killed,1,yes,1,killed,no,no,no,no,yes,no,no,NA,0.589387755,4,E15_killed_1,reannoted,0.103347086,0.079776698,0.090655338
E15,/d/,killed,3,yes,1,killed,no,no,no,no,yes,no,no,NA,0.621768707,4,E15_killed_3,reannoted,0.11805884,0.06164563,0.070711164
E15,/d/,lad,1,yes,1,lad,no,yes,no,no,no,no,no,NA,0.600544218,3,E15_lad_1,reannoted,0.097747057,0.074337377,0.226638345
E15,/d/,lad,2,yes,1,lad,no,yes,no,no,no,no,no,NA,0.636825397,3,E15_lad_2,reannoted,0.106853912,0.078646568,0.261087374
E15,/d/,lad,3,yes,1,lad,no,yes,no,no,no,no,no,NA,0.641269841,3,E15_lad_3,reannoted,0.099199395,0.072524271,0.268339801
E15,/t/,late,1,yes,1,late,no,yes,no,no,no,no,no,NA,0.541043084,3,E15_late_1,reannoted,0.081367095,0.108786406,0.166805822
E15,/t/,late,3,yes,1,late,no,yes,no,no,no,no,no,NA,0.57414966,3,E15_late_3,reannoted,0.135983007,0.112412619,0.175871356
E15,/t/,late,2,yes,1,late,no,yes,no,no,no,no,no,NA,0.57569161,3,E15_late_2,reannoted,0.095895909,0.134169901,0.175871356
E15,/t/,neat,2,yes,1,neat,yes,no,no,no,no,no,no,NA,0.516825397,3,E15_neat_2,reannoted,0.105594886,0.125104367,0.139609221
E15,/t/,neat,3,yes,1,neat,yes,no,no,no,no,no,no,NA,0.551292517,3,E15_neat_3,reannoted,0.117335172,0.11785194,0.159553395
E15,/t/,neat,1,yes,1,neat,yes,no,no,no,no,no,no,NA,0.555011338,3,E15_neat_1,reannoted,0.142259612,0.11785194,0.152300968
E15,/d/,need,1,yes,1,need,yes,no,no,no,no,no,no,NA,0.570884354,3,E15_need_1,reannoted,0.103667296,0.05620631,0.270152908
